ID,Label,T_10_CENS_Total,T_10_CENS_White,T_10_CENS_Hispanic,T_10_CENS_Black,T_10_CENS_Asian,T_10_CENS_Native,T_10_CENS_Pacific,T_10_CENS_BlackAlone,T_10_CENS_NativeAlone,T_19_ACS_Total,T_19_ACS_White,T_19_ACS_Hispanic,T_19_ACS_Black,T_19_ACS_Asian,T_19_ACS_Native,T_19_ACS_Pacific,T_19_ACS_BlackAlone,T_19_ACS_NativeAlone,T_20_CENS_Total,T_20_CENS_White,T_20_CENS_Hispanic,T_20_CENS_Black,T_20_CENS_Asian,T_20_CENS_Native,T_20_CENS_Pacific,T_20_ACS_Total,T_20_ACS_White,T_20_ACS_Hispanic,T_20_ACS_Black,T_20_ACS_Asian,T_20_ACS_Native,T_20_ACS_Pacific,T_20_ACS_BlackAlone,T_20_ACS_AsianAlone,T_20_ACS_NativeAlone,T_20_ACS_PacificAlone,T_20_ACS_OtherAlone,T_20_ACS_TwoOrMore,T_22_ACS_Total,T_22_ACS_White,T_22_ACS_Hispanic,T_22_ACS_Black,T_22_ACS_Asian,T_22_ACS_Native,T_22_ACS_Pacific,V_10_VAP_Total,V_10_VAP_White,V_10_VAP_Hispanic,V_10_VAP_Black,V_10_VAP_Asian,V_10_VAP_Native,V_10_VAP_Pacific,V_10_VAP_BlackAlone,V_10_VAP_NativeAlone,V_19_CVAP_Total,V_19_CVAP_White,V_19_CVAP_Hispanic,V_19_CVAP_Black,V_19_CVAP_Asian,V_19_CVAP_Native,V_19_CVAP_Pacific,V_19_CVAP_BlackAlone,V_19_CVAP_AsianAlone,V_19_CVAP_NativeAlone,V_19_CVAP_OtherAlone,V_19_CVAP_TwoOrMore,V_20_VAP_Total,V_20_VAP_White,V_20_VAP_Hispanic,V_20_VAP_Black,V_20_VAP_Asian,V_20_VAP_Native,V_20_VAP_Pacific,V_20_VAP_NH_Total,V_20_VAP_NH_White,V_20_VAP_NH_Hispanic,V_20_VAP_NH_BlackAlone,V_20_VAP_NH_AsianAlone,V_20_VAP_NH_NativeAlone,V_20_VAP_NH_PacificAlone,V_20_VAP_NH_OtherAlone,V_20_VAP_NH_TwoOrMore,V_20_CVAP_Total,V_20_CVAP_White,V_20_CVAP_Hispanic,V_20_CVAP_Black,V_20_CVAP_Asian,V_20_CVAP_Native,V_20_CVAP_Pacific,V_20_CVAP_BlackAlone,V_20_CVAP_AsianAlone,V_20_CVAP_NativeAlone,V_20_CVAP_PacificAlone,V_20_CVAP_OtherAlone,V_22_CVAP_Total,V_22_CVAP_White,V_22_CVAP_Hispanic,V_22_CVAP_Black,V_22_CVAP_Asian,V_22_CVAP_Native,V_22_CVAP_Pacific,V_22_CVAP_BlackAlone,V_22_CVAP_AsianAlone,V_22_CVAP_NativeAlone,V_22_CVAP_PacificAlone,V_24_CVAP_Total,V_24_CVAP_White,V_24_CVAP_Hispanic,V_24_CVAP_Black,V_24_CVAP_Asian,V_24_CVAP_Native,V_24_CVAP_Pacific,V_24_CVAP_BlackAlone,V_24_CVAP_AsianAlone,V_24_CVAP_NativeAlone,V_24_CVAP_PacificAlone,E_08_PRES_Total,E_08_PRES_Dem,E_08_PRES_Rep,E_12_PRES_Total,E_12_PRES_Dem,E_12_PRES_Rep,E_16_PRES_Total,E_16_PRES_Dem,E_16_PRES_Rep,E_16_SEN_Total,E_16_SEN_Dem,E_16_SEN_Rep,E_18_GOV_Total,E_18_GOV_Dem,E_18_GOV_Rep,E_18_AG_Total,E_18_AG_Dem,E_18_AG_Rep,E_18_LTG_Total,E_18_LTG_Dem,E_18_LTG_Rep,E_16-20_COMP_Total,E_16-20_COMP_Dem,E_16-20_COMP_Rep,E_20_PRES_Total,E_20_PRES_Dem,E_20_PRES_Rep,E_20_SEN_Total,E_20_SEN_Dem,E_20_SEN_Rep,E_20_SEN_SPEC_Total,E_20_SEN_SPEC_Dem,E_20_SEN_SPEC_Rep,E_21_SEN_ROFF_Total,E_21_SEN_ROFF_Dem,E_21_SEN_ROFF_Rep,E_21_SEN_SPECROFF_Total,E_21_SEN_SPECROFF_Dem,E_21_SEN_SPECROFF_Rep,E_16-22_COMP_Total,E_16-22_COMP_Dem,E_16-22_COMP_Rep,E_22_SEN_Total,E_22_SEN_Dem,E_22_SEN_Rep,E_22_GOV_Total,E_22_GOV_Dem,E_22_GOV_Rep,E_22_AG_Total,E_22_AG_Dem,E_22_AG_Rep,E_22_LTG_Total,E_22_LTG_Dem,E_22_LTG_Rep,E_22_SOS_Total,E_22_SOS_Dem,E_22_SOS_Rep,E_22_CONG_Total,E_22_CONG_Dem,E_22_CONG_Rep,E_20-24_COMP_Total,E_20-24_COMP_Dem,E_20-24_COMP_Rep,E_24_PRES_Total,E_24_PRES_Dem,E_24_PRES_Rep,E_24_CONG_Total,E_24_CONG_Dem,E_24_CONG_Rep
67,67,48707,18231,4330,25477,902,362,63,0,0,53584,18909,5079,29814,698,191,32,0,0,59135,17203,5153,35438,1133,929,68,57351,18913,4901,33262,1240,267,75,31873,632,25,0,52,955,61773,18757,5655,36890,820,250,9,34118,13861,2617,17114,589,257,38,0,0,36049,14534,1672,19572,193,47,4,19460,135,14,32,0,44299,13670,3435,26099,833,681,46,44299,13670,3435,25067,617,86,14,215,1195,38589,14546,1728,21894,333,63,0,0,0,0,0,0,43921,14465,2550,26283,495,130,0,26108,340,8,0,45074,13838,3125,27091,602,113,11,26878,495,0,11,15395,8391,6867,20459,12637,7822,22451,13773,8083,21500,12293,8451,22328,14748,7440,21973,14512,7461,21430,14071,7359,23922,15240,8323,27896,18272,9333,27641,17797,9228,27611,18005,9119,26130,17696,8434,26129,17767,8362,24449,15803,8278,23017,15445,7202,23093,14898,8043,22922,14789,7778,22842,14732,7662,22900,14315,8070,22791,14834,7957,25769,16882,8575,30192,20058,9920,29831,19919,9912
68,68,49245,20414,3217,24320,1419,466,62,0,0,50762,19180,3591,26191,1389,272,255,0,0,59477,18526,4339,34189,2140,941,90,52032,17693,3757,28165,1585,398,277,27451,1238,15,111,594,1174,59194,18940,3800,34038,1383,562,219,35104,16015,1923,16241,930,304,39,0,0,35776,14845,1383,18409,765,204,108,17986,730,6,81,0,44835,15216,2837,24994,1486,677,58,44835,15216,2837,23951,1243,62,21,284,1221,36476,13847,1588,19591,887,263,110,0,0,0,0,0,41558,14739,1551,24104,738,268,105,23547,591,10,105,44851,15242,2427,26181,828,226,13,25618,669,0,13,20872,10603,10101,23279,13092,10187,24448,14296,9461,23510,12504,10174,23891,14991,8694,23496,14551,8945,23039,14226,8813,25854,15758,9668,30113,19396,10344,29909,18811,10426,29798,19003,10187,28142,18263,9879,28156,18420,9736,26248,16419,9406,24399,15848,8085,24525,15137,9229,24323,15052,8913,24262,15066,8669,24283,14412,9268,24210,15114,9096,27444,17473,9621,31571,20547,10782,31069,20035,11034
69,69,52078,17075,2126,31130,1911,448,91,0,0,53560,15510,2782,33090,2207,570,64,0,0,58682,14142,3798,38392,2223,932,72,53738,14767,2567,33675,2156,465,56,32393,1490,34,35,1032,1413,56996,14116,3294,37388,2231,363,38,38572,14083,1363,21892,1304,293,62,0,0,40453,12987,1325,24646,1216,154,25,24408,1009,49,193,0,45548,12249,2469,28950,1641,670,43,45548,12249,2469,27740,1420,80,16,353,1221,40661,12985,1188,25180,1081,155,25,0,0,0,0,0,42409,12525,1537,26769,1220,170,0,26525,1170,43,0,41952,11818,1377,27138,1038,441,27,26456,1017,71,27,21029,13451,7396,26979,18009,8970,27603,18988,7993,26336,16794,8683,26743,19630,6938,26252,19181,7071,25586,18627,6959,28567,20296,7874,32536,23867,8346,32232,23364,8239,32199,23496,8080,30346,22911,7435,30356,23028,7328,28505,20755,7346,26259,19925,5940,26363,19352,6870,26149,19101,6651,26056,19079,6416,26123,18517,7092,26041,19317,6724,29366,21688,7345,32842,24526,8069,32366,24207,8159
70,70,51647,31429,4449,14827,854,511,91,0,0,58613,33694,5685,17388,1803,620,255,0,0,59121,33410,5368,17750,1691,1346,78,59018,34095,5628,17235,1881,543,306,15730,1099,246,24,202,1999,58460,33723,5714,17006,2029,602,184,38015,24318,3058,9953,552,360,61,0,0,41783,26156,2586,11973,634,375,25,11658,537,147,79,0,45249,27007,3601,12591,1242,1023,61,45249,27007,3601,11870,1007,100,26,179,1459,41711,26826,2463,11190,756,367,20,0,0,0,0,0,42536,27342,2806,11307,747,251,0,10919,469,38,0,43651,27956,2779,11721,664,319,0,11152,476,27,0,20581,7887,12474,18918,7190,11728,20646,7442,12456,19643,6431,12299,19397,7403,11793,19035,7327,11708,18586,6992,11594,22035,8084,13525,27102,10241,16488,26840,9790,16336,26672,9900,16198,23573,9207,14366,23570,9321,14249,23157,8441,14264,21543,8212,12774,21675,7491,14015,21470,7527,13574,21431,7484,13436,21449,7075,13682,21417,7420,13997,24701,9120,15230,29862,11520,18161,29322,10910,18412
71,71,54183,39421,3045,10867,571,499,48,0,0,57876,41219,3200,11944,795,458,133,0,0,59538,39979,4430,12792,913,1608,72,59203,40405,4239,12908,720,513,206,12265,477,169,65,674,905,60925,40179,4845,14439,667,369,60,39026,29668,1869,6890,373,352,34,0,0,42331,32113,1416,8042,357,218,125,7864,232,124,40,0,44582,31118,2755,8879,640,1206,57,44582,31118,2755,8226,450,106,10,189,1728,42161,31153,1344,9011,217,215,85,0,0,0,0,0,43216,31124,1665,9662,304,283,0,9403,278,38,0,43943,30908,2070,9325,278,1166,4,9059,163,129,4,18160,6154,11799,20221,6392,13829,21993,6483,14794,20991,5724,14222,20965,6651,14071,20596,6715,13881,20173,6441,13732,23299,7215,15597,27912,9033,18456,27618,8751,18063,27500,8903,17956,23954,8303,15651,23941,8405,15536,23663,7436,15753,21581,7185,13842,21682,6540,14932,21530,6719,14457,21485,6633,14360,21484,6306,14400,21453,6522,14931,25220,8103,16724,30960,10319,20480,30470,9966,20504
72,72,57574,41396,3595,11721,642,518,46,0,0,59514,40813,4694,12576,789,898,48,0,0,59660,40129,4871,12788,784,1285,62,59854,41262,3813,12832,1106,812,66,12221,794,72,16,461,1223,60000,41138,4190,12534,1042,1351,48,43893,32253,2289,8720,450,368,32,0,0,43961,32645,1274,9263,450,231,10,9161,392,50,83,0,46229,32007,3209,9642,545,938,40,46229,32007,3209,9017,431,89,11,106,1359,45004,33156,1111,9745,693,306,14,0,0,0,0,0,45049,32964,1354,9625,659,380,4,9556,555,14,4,44984,33025,1552,8966,490,846,2,8704,405,70,2,23543,8052,15171,20886,6710,14176,21727,6295,14820,20786,5411,14446,20538,5831,14513,20142,5863,14279,19753,5608,14145,22513,6296,15840,26350,7435,18567,26131,7067,18457,25876,7181,18162,22990,6609,16381,23003,6738,16265,22970,6047,16539,21340,5610,15228,21447,5001,16283,21306,5104,15882,21256,5067,15724,21204,4716,15829,21201,4887,16314,24250,6315,17620,28966,7611,21191,28512,7239,21273
73,73,53752,41823,3748,5630,2457,407,93,0,0,59316,44397,3899,7334,3420,405,87,0,0,60036,41975,4781,7865,4337,1221,93,58555,44067,4149,7043,3035,398,64,6541,2725,99,0,154,822,60208,43193,4509,8440,3819,530,84,38716,30920,2381,3724,1576,255,49,0,0,42150,34053,2114,4539,1138,252,0,4412,1009,78,92,0,45736,33193,3224,5538,2954,886,52,45736,33193,3224,4959,2551,65,16,184,1544,42181,33976,2385,4448,1109,221,0,0,0,0,0,0,43336,33473,2925,5460,1156,289,25,5154,1008,57,25,45425,33395,3132,6984,1523,268,20,6555,1117,57,20,29045,8364,20445,27115,6726,20389,29062,7917,20006,28037,6412,20228,27221,8134,18675,26800,7969,18831,26496,7883,18613,29790,8982,20104,34023,12081,21375,33726,11353,21519,33475,11435,21200,30217,10602,19615,30218,10792,19426,30217,9881,19663,28195,10132,17232,28380,8797,19330,28164,9099,18558,28158,9132,18326,28144,8400,18827,28046,8931,19115,31572,10865,20159,36937,13678,22939,36480,12933,23547
74,74,47589,15235,3637,27956,1206,487,51,0,0,51174,12317,4844,33097,1694,288,96,0,0,59120,12364,5233,40371,1447,1078,104,51074,11451,4697,34111,1555,262,89,32077,1404,24,0,3,1418,59008,11653,4599,41644,1980,1030,127,33557,12235,2306,18376,810,316,41,0,0,35407,10235,1690,22542,693,194,0,22271,664,7,205,0,44044,10432,3452,29069,1108,802,60,44044,10432,3452,27665,881,83,8,275,1248,35307,9406,1555,23525,589,172,0,0,0,0,0,0,42318,9671,1776,29248,1035,494,0,28563,1030,46,0,43030,9082,1812,31029,811,439,0,30410,795,53,0,17805,11513,6175,21279,14678,6601,21811,15131,6200,20514,13494,6448,22082,16496,5474,21711,16199,5512,21032,15647,5385,23495,17051,6147,27649,20662,6712,27385,20307,6473,27402,20515,6353,25384,19878,5506,25396,19930,5466,23649,17694,5615,21759,16996,4422,21827,16645,5061,21679,16483,4860,21600,16388,4771,21610,15994,5183,21569,16653,4916,24914,18933,5691,29291,22512,6616,28831,22393,6438
75,75,53289,8107,6755,37240,1802,546,108,0,0,60125,6429,7908,44324,2510,712,53,0,0,59743,5519,7749,45016,1922,1015,89,59595,5755,8418,43787,2311,652,57,41252,1911,202,0,435,1627,61736,5029,9491,46633,2141,755,159,37708,7116,4037,25530,1322,359,64,0,0,38954,5604,2518,29199,1116,420,0,28685,1091,180,250,0,43850,4941,4947,32623,1483,726,60,43850,4941,4947,31149,1284,79,31,290,1129,38903,5093,2834,29364,1042,439,0,0,0,0,0,0,39622,4322,3005,30629,988,368,160,30048,947,80,160,41133,4189,2671,32612,1009,311,171,32191,957,6,171,19390,16015,3259,19541,16793,2748,19090,16215,2495,17873,14409,2933,18902,16767,2062,18575,16361,2214,17915,15832,2083,19951,17097,2606,22898,19603,3075,22646,19288,2861,22694,19467,2737,20930,18690,2240,20935,18742,2193,19265,16618,2397,17092,15068,1805,17114,14871,2156,16997,14654,2070,16926,14553,2001,16952,14326,2341,16924,14936,1988,19926,17178,2530,22960,19554,3262,22569,19578,2991
76,76,51501,7797,6916,32661,4559,454,96,0,0,52960,5251,8221,32975,5737,635,127,0,0,59759,5146,9327,40461,5133,1256,93,57845,6221,9720,35702,5545,695,103,34183,5142,8,88,1098,1387,56629,6187,7383,37844,5473,1077,216,36751,6831,4237,22530,3337,314,60,0,0,34144,4364,2140,24780,2459,233,65,24490,2439,0,219,0,44371,4665,5872,29832,4043,907,67,44371,4665,5872,28573,3855,92,20,225,1069,37218,5130,3158,25779,2632,289,74,0,0,0,0,0,37979,5080,3012,26417,2744,445,29,25930,2713,15,29,38014,4020,3344,26615,3281,560,4,26040,3212,76,4,18347,14887,3329,18846,16040,2806,18300,15483,2455,17295,13914,2892,18681,16376,2241,18286,15943,2343,17719,15491,2228,19656,16681,2734,22968,19350,3402,22689,18986,3166,22694,19049,3064,21023,18529,2494,21026,18538,2488,19194,16357,2583,17198,15025,1963,17248,14790,2376,17073,14568,2245,16983,14458,2153,17060,14320,2472,16961,14793,2168,19948,16933,2804,22722,18929,3667,22122,18764,3358
77,77,52135,4814,8040,37323,2497,479,88,0,0,59114,4117,7803,44755,2664,804,46,0,0,59242,3682,8425,44963,2616,941,82,56563,4156,5960,44117,2665,569,87,42037,2369,77,6,104,1851,57773,3570,8057,43845,2733,454,57,37265,4333,4966,26392,1826,335,59,0,0,39649,3708,1835,32076,1476,321,6,31570,1466,159,292,0,44207,3349,5392,33655,2011,701,54,44207,3349,5392,32391,1926,102,26,182,839,38696,3737,1497,31580,1396,172,29,0,0,0,0,0,38691,3033,2580,31406,1352,240,12,30681,1329,10,12,39725,2869,3000,31502,1598,486,10,30840,1550,80,10,22279,19992,2176,18293,16617,1676,17592,15720,1604,16436,13880,2095,17480,16086,1332,17140,15669,1471,16529,15139,1390,18314,16357,1755,20906,18524,2186,20684,18250,1951,20721,18311,1865,19251,17751,1500,19253,17761,1492,17504,15665,1628,15405,14014,1214,15436,13880,1479,15326,13647,1447,15243,13541,1375,15296,13308,1758,15230,13841,1389,17995,15994,1807,20287,17633,2528,19805,17540,2265
78,78,51058,18226,5046,24563,3527,545,104,0,0,57360,12937,5398,34461,5027,732,106,0,0,59734,12724,6258,36460,4393,1049,117,60541,13255,4920,36808,5264,430,127,34994,4849,75,9,1183,1257,60927,12619,6515,36992,5449,471,73,36867,14791,3109,16553,2500,371,64,0,0,40250,10757,2461,23625,2891,496,10,23111,2875,57,279,0,45718,11149,4227,26970,3280,766,81,45718,11149,4227,25621,3039,99,25,287,1271,43499,12117,2066,26382,2639,348,10,0,0,0,0,0,44718,11079,3197,27277,3039,210,8,26765,2994,36,8,46053,10639,2882,28932,3191,304,52,28072,3065,21,52,21967,12619,9200,22265,13747,8518,23733,15529,7656,22364,13624,7943,23666,16907,6617,23228,16523,6705,22595,16033,6562,24923,17168,7403,28566,20450,7854,28254,19982,7686,28270,20217,7488,25949,19204,6745,25946,19277,6669,24454,17431,6672,22141,16569,5219,22202,16100,5972,22057,16016,5708,21983,15882,5597,22021,15487,6108,21947,16329,5618,25478,18556,6635,29719,22176,7356,29232,22195,7037
79,79,53884,5242,8913,36995,3387,527,103,0,0,58490,4567,8169,43975,2454,397,159,0,0,59500,3388,10776,42713,3202,1151,68,60009,3711,8519,45888,2848,224,117,43996,2721,0,49,86,925,60280,3094,8741,45825,3730,538,142,37831,4686,5517,25470,2519,363,71,0,0,36410,3776,2279,28607,1431,167,74,28228,1431,0,169,0,43223,3090,6929,30942,2546,799,51,43223,3090,6929,29583,2383,87,4,242,905,37592,3137,2646,30085,1620,134,27,0,0,0,0,0,38990,2714,3425,30423,2054,190,13,30067,2033,24,13,37290,2264,4902,27716,2150,163,14,27551,2135,36,14,20361,18011,2273,17210,15472,1738,16029,14163,1621,14907,12455,2036,15466,14045,1349,15154,13655,1499,14649,13245,1404,16440,14447,1804,18762,16363,2219,18504,15957,2122,18580,16153,1961,16748,15167,1581,16760,15212,1548,15344,13470,1677,12996,11589,1226,13035,11445,1515,12912,11300,1404,12859,11191,1388,12909,11073,1621,12832,11456,1376,15647,13627,1848,17675,15069,2509,17243,14904,2339
80,80,55316,28179,13061,7743,6538,657,128,0,0,57919,29110,12487,7462,8610,2261,164,0,0,59461,26769,15559,8128,8554,1718,85,58827,28639,12724,7997,9646,2503,92,7237,8487,240,0,180,1323,60200,30248,12786,8000,9265,2313,0,41569,21940,8964,5857,4909,448,83,0,0,33876,22207,2716,5190,3395,442,0,5013,3218,218,14,0,44784,21330,10356,6350,6373,1206,64,44784,21330,10356,5575,5971,30,19,253,1250,34807,22085,2906,5716,3737,333,0,0,0,0,0,0,37291,23404,3270,5858,4463,215,0,5635,4212,59,0,37139,21245,3962,6381,5241,141,0,6091,4961,8,0,24905,12553,12129,21012,9079,11933,22676,12117,9495,22103,9178,11889,22369,12705,9293,21977,12022,9955,21619,12046,9573,23778,12940,10299,26918,16354,10190,26780,15273,10943,26559,15347,10569,25261,14717,10544,25252,15033,10219,23381,13351,9531,21309,12978,7774,21456,11644,9633,21316,11808,9176,21251,11971,8727,21347,11016,9830,21143,12126,9017,24043,13994,9660,26565,15923,10254,25946,15160,10786
81,81,49825,39616,1603,7638,780,395,83,0,0,57554,40879,2957,12431,1157,618,58,0,0,58919,37195,3399,15813,1559,1285,81,57889,41085,2363,12888,1784,669,67,11708,1050,88,0,27,1565,58975,37665,3696,16334,1937,901,90,34751,28207,932,4971,472,272,41,0,0,40317,30004,1440,8059,438,265,0,7993,371,65,115,0,43235,28471,2078,10888,958,919,50,43235,28471,2078,10214,704,82,10,191,1485,41314,30693,1399,8225,927,365,0,0,0,0,0,0,41997,28517,2153,10235,717,426,0,9818,616,44,0,42955,25519,2740,13269,780,537,2,12738,651,41,2,26106,6590,19281,23212,5243,17969,25905,6433,18775,24624,5587,17996,25509,7532,17754,25112,7584,17528,24646,7324,17322,27604,8236,18889,32344,11245,20716,32130,10925,20537,31944,10962,20350,28544,10538,18006,28552,10622,17930,27847,9740,17651,25520,10309,14664,25648,9665,15831,25490,9785,15341,25472,9683,15299,25446,9339,15437,25465,9830,15635,29249,11162,17720,34392,15002,19182,33867,14220,19647
82,82,55188,38271,2155,13610,901,453,82,0,0,57659,38091,2887,15467,1006,497,14,0,0,59789,37297,3443,16358,1514,1328,77,56995,38244,3109,13968,1269,401,2,13369,690,153,2,232,1207,57627,37765,3155,14583,1503,523,0,40839,29381,1364,9310,591,318,51,0,0,43196,30019,1264,11000,635,319,4,10869,423,142,0,0,46252,30193,2258,11774,1061,991,39,46252,30193,2258,11240,858,111,10,176,1406,42785,30438,1312,10177,757,294,4,0,0,0,0,0,43401,30585,1339,10528,616,295,0,10408,422,46,0,45252,30446,1828,12011,716,345,12,11873,562,35,12,27400,8742,18387,25583,8286,17297,27147,8774,17580,25871,7354,17475,25840,8860,16727,25306,8774,16532,24890,8425,16465,27828,9378,18005,31821,11600,19894,31503,11011,19828,31322,11213,19567,29187,10789,18398,29187,10895,18292,28170,9922,17789,26249,9924,15708,26411,9060,17178,26223,9214,16626,26173,9156,16489,26135,8625,16741,26109,9037,17072,29340,10690,18302,34083,13307,20578,33519,12627,20892
83,83,54301,21649,22837,6878,3396,1415,100,0,0,56122,26522,18154,7694,3772,4306,36,0,0,59416,26221,20050,8327,4503,1748,58,57264,27848,17363,8517,3741,5360,46,7507,3144,192,20,82,1107,56923,27454,15901,9192,4580,5546,84,43572,19248,16123,5722,2795,1035,69,0,0,32462,22191,2179,5585,2131,284,10,5241,1882,142,165,0,46581,22311,13260,7044,3630,1266,44,46581,22311,13260,6292,3219,47,10,254,1188,34533,23371,2642,6330,1841,214,20,0,0,0,0,0,34421,22525,2971,6193,2143,361,0,5883,1918,78,0,34904,20735,3767,7222,2678,397,1,6819,2430,92,1,20762,12126,8451,15603,7831,7772,18359,10617,6688,17967,8337,8684,18556,11563,6674,18211,10886,7325,18043,10975,7068,19877,11749,7618,23241,15078,7775,23113,13990,8600,22809,13900,8285,21353,13227,8126,21342,13484,7858,19894,12242,7165,18222,12000,5702,18308,10827,7314,18148,10927,6874,18131,11016,6586,18208,10142,7633,18021,11311,6710,20642,12959,7324,22955,14926,7749,22548,14310,8238
84,84,52813,16975,1507,32693,1798,479,50,0,0,58903,17650,1778,36815,2548,750,27,0,0,58801,19744,2700,33219,2906,864,73,58510,19337,1768,34635,2319,822,35,33290,1620,238,10,226,2023,57941,19492,2287,33008,2714,760,81,40754,14234,1042,24148,1368,342,35,0,0,42797,13720,980,26814,957,258,4,26677,842,150,107,0,46355,16086,1905,25988,2094,706,58,46355,16086,1905,24719,1757,74,12,246,1556,41725,14673,911,24881,956,284,10,0,0,0,0,0,42245,15478,1352,23786,1153,406,0,23379,1016,115,0,42134,16542,1607,22220,1205,304,3,20999,1056,31,3,28622,25322,3114,25800,22639,3161,26768,23829,2247,25813,20937,3918,27154,24793,2145,26555,23838,2717,26026,23610,2416,28021,24833,2769,31234,28176,2710,30913,27402,2901,30954,27582,2820,29862,27177,2685,29876,27327,2549,27805,24944,2475,26082,23890,1826,26115,23303,2677,25865,23028,2474,25802,23033,2234,25909,22356,3234,25695,23293,2402,28475,25587,2557,30983,27868,2829,30341,27297,3044
85,85,55433,13317,2402,33187,6907,509,70,0,0,60011,13911,3418,34572,8261,883,189,0,0,59591,15006,3954,31347,9157,869,90,59821,13536,3281,35108,8278,842,132,32335,7692,99,14,325,2535,60607,13520,3506,36312,8177,1304,198,42508,11606,1687,24486,4956,364,45,0,0,38596,11423,813,24084,1823,485,10,23428,1731,90,210,0,46239,12927,2931,24006,6233,668,71,46239,12927,2931,22723,5750,105,9,268,1526,39384,11583,937,24303,2167,454,15,0,0,0,0,0,40432,11591,1084,25001,2357,388,8,24105,2204,8,8,40900,12299,1609,23724,2852,452,21,22880,2674,31,21,24275,20402,3669,20039,16754,3285,20616,17284,2597,19707,15132,3666,20795,18118,2446,20363,17573,2790,19859,17225,2634,21842,18388,3013,25021,21397,3292,24768,20813,3343,24756,20946,3209,23517,20525,2992,23528,20650,2878,21801,18563,2839,20218,17673,2210,20277,17195,2948,20065,17024,2670,20017,16957,2549,20083,16503,3222,19908,17204,2704,22593,19206,3040,25305,21225,3760,24592,20846,3746
86,86,51848,15681,1961,30148,4289,379,131,0,0,56739,15977,1773,32384,6430,463,308,0,0,59153,15457,3134,33325,7040,756,76,59523,15804,1730,35141,6516,415,299,34009,5736,192,267,110,1675,59395,15737,2016,35333,6116,227,175,39346,13324,1336,21599,3168,272,86,0,0,36477,13254,762,19952,2082,214,25,19841,1876,110,212,0,45107,13097,2233,24644,4904,578,51,45107,13097,2233,23533,4492,57,8,309,1378,37543,12712,669,21950,1746,223,45,0,0,0,0,0,38133,12947,901,22125,1826,162,45,21961,1762,0,45,39678,12783,1301,22840,2481,234,36,22542,2350,43,36,25187,19953,5053,22061,17389,4672,22599,18233,3646,21685,15847,4959,22076,18610,3271,21598,17983,3615,21058,17644,3414,23423,19034,3990,26496,22077,4148,26251,21445,4283,26200,21584,4084,24844,21002,3842,24856,21140,3716,22795,18742,3693,20576,17303,2904,20658,16756,3753,20448,16685,3456,20353,16570,3297,20462,16006,4134,20305,16848,3457,23363,19172,3888,25850,20753,4811,25082,20338,4744
87,87,52599,15621,4109,29419,3717,477,73,0,0,60753,14325,5103,37190,4500,831,33,0,0,59684,14459,6681,32912,5621,1051,84,59981,14195,4780,36111,5343,927,50,34229,4478,25,2,227,2045,61539,15008,5210,37020,4456,702,56,39617,13293,2829,20828,2787,317,59,0,0,41349,12205,1594,24998,2419,108,1,24679,2329,25,93,0,46046,12510,4410,24799,4150,806,54,46046,12510,4410,23540,3841,97,8,267,1373,41010,12302,1443,24716,2265,229,1,0,0,0,0,0,42107,12894,2020,24966,1906,227,16,24397,1838,10,16,41383,12418,1974,24098,2583,163,91,23671,2468,8,91,25408,18676,6540,23719,17597,6122,23898,18222,4985,22950,15951,6091,23386,18531,4646,22936,18019,4917,22335,17588,4747,24883,19098,5367,28268,22200,5743,28046,21646,5820,27990,21733,5627,26458,21174,5284,26448,21307,5141,23968,18612,4947,21249,16949,3908,21343,16401,4789,21141,16230,4494,21055,16191,4318,21133,15647,5055,21018,16468,4550,24436,18955,5127,26661,20392,5972,25983,19994,5989
88,88,54084,11351,4946,34637,3546,562,115,0,0,57622,11572,4551,37744,4012,422,45,0,0,59689,9541,6839,38515,4954,1113,110,56660,10775,3836,38041,4098,368,95,36932,3738,70,4,359,939,57672,9805,5125,38506,4403,838,14,39800,9914,3172,24310,2577,396,75,0,0,40904,10088,1834,27243,1579,241,7,26933,1452,32,76,0,46073,8432,4595,29187,3817,819,83,46073,8432,4595,27711,3520,100,33,293,1389,40587,9306,1583,27735,1795,239,5,0,0,0,0,0,40968,8563,1883,28312,1937,324,3,28120,1907,120,3,40640,7779,1745,28457,2310,391,4,28193,2274,115,4,22540,17507,4898,23704,18505,5199,23720,18703,4402,22724,16512,5340,23226,19068,4007,22801,18643,4158,22249,18159,4090,24399,19495,4519,27188,22209,4700,26891,21770,4605,26894,21908,4456,25221,21128,4093,25224,21239,3985,23576,19035,4185,21279,17494,3439,21348,17036,4165,21165,16972,3872,21112,16880,3731,21174,16403,4378,21048,17172,3876,24161,19505,4346,27172,21519,5342,26731,21384,5347
