ID,Label,T_10_CENS_Total,T_10_CENS_White,T_10_CENS_Hispanic,T_10_CENS_Black,T_10_CENS_Asian,T_10_CENS_Native,T_10_CENS_Pacific,T_10_CENS_BlackAlone,T_10_CENS_NativeAlone,T_19_ACS_Total,T_19_ACS_White,T_19_ACS_Hispanic,T_19_ACS_Black,T_19_ACS_Asian,T_19_ACS_Native,T_19_ACS_Pacific,T_19_ACS_BlackAlone,T_19_ACS_NativeAlone,T_20_CENS_Total,T_20_CENS_White,T_20_CENS_Hispanic,T_20_CENS_Black,T_20_CENS_Asian,T_20_CENS_Native,T_20_CENS_Pacific,T_20_ACS_Total,T_20_ACS_White,T_20_ACS_Hispanic,T_20_ACS_Black,T_20_ACS_Asian,T_20_ACS_Native,T_20_ACS_Pacific,T_20_ACS_BlackAlone,T_20_ACS_AsianAlone,T_20_ACS_NativeAlone,T_20_ACS_PacificAlone,T_20_ACS_OtherAlone,T_20_ACS_TwoOrMore,T_22_ACS_Total,T_22_ACS_White,T_22_ACS_Hispanic,T_22_ACS_Black,T_22_ACS_Asian,T_22_ACS_Native,T_22_ACS_Pacific,V_10_VAP_Total,V_10_VAP_White,V_10_VAP_Hispanic,V_10_VAP_Black,V_10_VAP_Asian,V_10_VAP_Native,V_10_VAP_Pacific,V_10_VAP_BlackAlone,V_10_VAP_NativeAlone,V_19_CVAP_Total,V_19_CVAP_White,V_19_CVAP_Hispanic,V_19_CVAP_Black,V_19_CVAP_Asian,V_19_CVAP_Native,V_19_CVAP_Pacific,V_19_CVAP_BlackAlone,V_19_CVAP_AsianAlone,V_19_CVAP_NativeAlone,V_19_CVAP_OtherAlone,V_19_CVAP_TwoOrMore,V_20_VAP_Total,V_20_VAP_White,V_20_VAP_Hispanic,V_20_VAP_Black,V_20_VAP_Asian,V_20_VAP_Native,V_20_VAP_Pacific,V_20_VAP_NH_Total,V_20_VAP_NH_White,V_20_VAP_NH_Hispanic,V_20_VAP_NH_BlackAlone,V_20_VAP_NH_AsianAlone,V_20_VAP_NH_NativeAlone,V_20_VAP_NH_PacificAlone,V_20_VAP_NH_OtherAlone,V_20_VAP_NH_TwoOrMore,V_20_CVAP_Total,V_20_CVAP_White,V_20_CVAP_Hispanic,V_20_CVAP_Black,V_20_CVAP_Asian,V_20_CVAP_Native,V_20_CVAP_Pacific,V_20_CVAP_BlackAlone,V_20_CVAP_AsianAlone,V_20_CVAP_NativeAlone,V_20_CVAP_PacificAlone,V_20_CVAP_OtherAlone,V_22_CVAP_Total,V_22_CVAP_White,V_22_CVAP_Hispanic,V_22_CVAP_Black,V_22_CVAP_Asian,V_22_CVAP_Native,V_22_CVAP_Pacific,V_22_CVAP_BlackAlone,V_22_CVAP_AsianAlone,V_22_CVAP_NativeAlone,V_22_CVAP_PacificAlone,V_24_CVAP_Total,V_24_CVAP_White,V_24_CVAP_Hispanic,V_24_CVAP_Black,V_24_CVAP_Asian,V_24_CVAP_Native,V_24_CVAP_Pacific,V_24_CVAP_BlackAlone,V_24_CVAP_AsianAlone,V_24_CVAP_NativeAlone,V_24_CVAP_PacificAlone,E_08_PRES_Total,E_08_PRES_Dem,E_08_PRES_Rep,E_12_PRES_Total,E_12_PRES_Dem,E_12_PRES_Rep,E_16_PRES_Total,E_16_PRES_Dem,E_16_PRES_Rep,E_16_SEN_Total,E_16_SEN_Dem,E_16_SEN_Rep,E_16_GOV_Total,E_16_GOV_Dem,E_16_GOV_Rep,E_16_AG_Total,E_16_AG_Dem,E_16_AG_Rep,E_16_LTG_Total,E_16_LTG_Dem,E_16_LTG_Rep,E_18_SEN_Total,E_18_SEN_Dem,E_18_SEN_Rep,E_16-20_COMP_Total,E_16-20_COMP_Dem,E_16-20_COMP_Rep,E_20_PRES_Total,E_20_PRES_Dem,E_20_PRES_Rep,E_20_GOV_Total,E_20_GOV_Dem,E_20_GOV_Rep,E_20_AG_Total,E_20_AG_Dem,E_20_AG_Rep,E_20_LTG_Total,E_20_LTG_Dem,E_20_LTG_Rep,E_20_SOS_Total,E_20_SOS_Dem,E_20_SOS_Rep,E_20_TREAS_Total,E_20_TREAS_Dem,E_20_TREAS_Rep,E_18-24_COMP_Total,E_18-24_COMP_Dem,E_18-24_COMP_Rep,E_24_PRES_Total,E_24_PRES_Dem,E_24_PRES_Rep,E_24_SEN_Total,E_24_SEN_Dem,E_24_SEN_Rep,E_24_GOV_Total,E_24_GOV_Dem,E_24_GOV_Rep,E_24_AG_Total,E_24_AG_Dem,E_24_AG_Rep,E_24_LTG_Total,E_24_LTG_Dem,E_24_LTG_Rep,E_24_SOS_Total,E_24_SOS_Dem,E_24_SOS_Rep,E_24_TREAS_Total,E_24_TREAS_Dem,E_24_TREAS_Rep,E_24_CONG_Total,E_24_CONG_Dem,E_24_CONG_Rep
69,69,36825,32933,938,1606,1213,216,18,0,0,37927,33251,1110,2108,1336,337,0,0,0,36702,31198,1246,1823,1465,740,40,37942,33049,1019,2398,1431,250,0,1836,1152,0,0,66,820,37251,32574,1015,1865,1575,236,0,27432,24998,553,947,824,154,14,0,0,29068,26014,640,1533,678,215,0,1398,590,39,25,0,28569,24841,785,1198,1003,513,24,28569,24841,785,1034,844,36,3,96,930,29345,26126,557,1685,762,150,0,0,0,0,0,0,28663,25873,604,1156,831,195,0,991,764,4,0,28880,26241,769,848,852,176,0,652,715,0,0,21046,8856,11998,19080,7430,11650,21249,7445,12730,21252,9220,11200,21294,8872,11807,20830,7407,13423,20955,7973,12129,18914,8268,10149,21156,8484,12068,22098,9196,12509,21982,8924,12655,21492,7854,13150,21525,8002,12919,21598,7562,13430,21443,7725,13161,21681,9184,12050,22540,9749,12450,22404,10141,11746,22266,8936,12856,21908,8830,12588,21887,8807,12232,21885,9199,12185,21872,8697,12426,21911,9030,12322
70,70,37722,24647,1512,10557,828,304,43,0,0,36780,20299,1827,13550,1111,299,41,0,0,37377,18359,1971,15110,1086,915,49,36985,19807,2200,13541,1380,323,54,12146,1248,9,14,46,1514,37459,19472,1857,14793,1033,443,34,29340,20329,1030,7220,597,220,25,0,0,27641,16967,654,9144,619,128,9,8774,568,10,129,0,28949,15674,1293,10453,818,694,45,28949,15674,1293,9928,648,56,13,169,1168,27634,16611,621,9317,803,147,10,0,0,0,0,0,28240,16399,650,10272,629,282,5,9564,580,4,5,27977,15449,701,10884,533,255,7,10190,409,0,7,19418,11832,7337,18171,10913,7258,17588,9882,6860,17597,11081,5781,17596,10748,6229,17280,10003,7277,17416,10356,6262,15271,9808,5018,17023,10380,6121,17358,10886,6197,17314,10565,6309,17060,10071,6552,17107,10290,6316,17166,9847,6794,17037,10111,6401,15892,10050,5485,15864,10103,5482,15766,10144,5090,15689,9758,5598,15475,9573,5524,15472,9570,5220,15457,9822,5199,15462,9470,5397,15614,10045,4790
71,71,35145,27361,880,3258,3537,217,37,0,0,36235,26912,1115,3989,4235,311,48,0,0,36812,25848,1347,4376,4529,510,44,36497,26862,968,4424,4303,230,41,3942,3658,70,37,97,867,36944,26420,653,4197,5156,250,26,27990,22480,608,2300,2518,141,24,0,0,27851,22259,651,2797,1889,127,45,2750,1709,106,111,0,30276,21980,943,3295,3447,390,34,30276,21980,943,2961,3187,48,11,197,949,28052,22344,462,3255,1804,85,35,0,0,0,0,0,28121,22042,421,3432,2105,118,24,3216,1895,47,24,27961,21352,651,3414,2453,111,4,2957,2259,5,4,21212,11732,9290,20600,10654,9946,20512,11653,7870,20666,12106,7920,20641,11592,8479,20199,10762,9437,20359,11223,8359,18881,11781,6741,21037,12589,7954,22223,13996,7831,22194,13489,8357,21833,12468,8984,21857,12626,8693,21968,12145,9314,21814,12285,8979,20806,13067,7346,21013,13476,7156,21064,13632,6931,20956,12756,7835,20639,12738,7527,20694,12557,7525,20665,12813,7424,20664,12206,7894,20907,12984,7350
72,72,37443,25580,2331,7634,1770,371,40,0,0,36626,21958,2677,9384,2360,352,62,0,0,38351,20429,3751,10935,2272,1059,59,36606,20997,3691,9439,2090,334,48,8683,1859,133,0,106,1141,37353,21181,3142,10491,1792,469,11,29411,21404,1493,5051,1337,258,22,0,0,26340,18207,1015,5863,986,195,0,5701,960,134,97,0,30322,17630,2487,7530,1786,834,43,30322,17630,2487,6979,1598,73,12,179,1364,26698,17792,1703,6249,771,167,0,0,0,0,0,0,27632,17862,1763,6748,919,309,4,6451,879,53,4,26597,16777,2176,6491,723,296,5,6254,623,40,5,17548,11177,6066,15614,10069,5545,15526,8755,5906,15546,9965,4698,15527,9571,5229,15283,9068,6215,15356,9258,5107,13566,8985,4070,15555,9616,5342,16413,10290,5754,16318,10061,5725,16054,9614,5919,16126,9756,5719,16182,9374,6154,16074,9590,5866,14639,9166,5056,14676,9159,5230,14566,9164,4829,14484,8820,5238,14248,8587,5211,14300,8564,4931,14250,8799,4902,14268,8543,5051,14408,8953,4587
73,73,41610,12746,1848,26570,375,390,56,0,0,42914,11438,2507,28393,343,489,105,0,0,37542,8594,2949,24995,501,843,65,41737,10554,2064,28486,270,523,25,27015,191,78,10,259,1564,38100,8941,3019,25818,212,257,10,29881,10734,1104,17676,281,268,37,0,0,30429,10112,802,19202,141,282,0,18592,124,73,42,0,27925,7506,1850,17753,352,624,48,27925,7506,1850,17110,250,71,18,173,947,30063,9643,877,19098,165,290,4,0,0,0,0,0,26960,8029,1110,17565,132,191,8,16756,113,39,8,25990,8442,723,16549,100,171,5,15669,62,9,5,20166,16781,3184,18020,15276,2744,15624,12282,2759,15593,12650,2260,15583,12438,2579,15377,12358,3019,15503,12276,2440,13129,10909,1880,14546,11661,2466,14467,11708,2543,14410,11328,2642,14236,11130,2682,14284,11330,2521,14307,11081,2798,14251,11088,2536,12755,10204,2267,12404,9899,2287,12315,9683,2105,12277,9615,2356,12090,9447,2322,12131,9427,2075,12165,9650,2107,12141,9443,2180,12201,9529,1838
74,74,42300,10402,1184,30083,669,421,35,0,0,38984,9576,1370,26881,779,228,0,0,0,37179,8038,1927,26231,711,733,41,40456,9591,1184,28582,666,203,0,27886,454,28,0,330,984,38874,8524,1697,27645,594,305,16,31200,8793,759,21047,569,305,21,0,0,29057,8409,588,19655,323,172,0,19303,290,35,36,0,28433,6946,1307,19338,594,545,26,28433,6946,1307,18586,480,78,1,131,904,30445,8522,613,20941,291,131,0,0,0,0,0,0,29865,7867,781,20730,356,188,0,20340,281,6,0,29101,8020,753,19675,368,197,0,19233,295,20,0,21362,18604,2543,20483,18011,2472,16010,13299,2155,15962,13410,1943,15968,13290,2131,15741,13198,2543,15887,13057,2017,13612,11650,1620,15006,12559,2056,15007,12601,2168,14963,12278,2226,14804,12078,2286,14839,12236,2164,14878,11922,2466,14800,12036,2259,13075,10803,2005,12667,10441,2036,12546,10121,1933,12507,10070,2113,12343,9953,2102,12389,9940,1868,12388,10102,1875,12399,9864,2006,12432,9946,1730
75,75,36295,20320,646,14860,461,258,28,0,0,35331,15598,939,17933,750,646,24,0,0,36699,13533,1081,20939,586,740,37,35815,14896,906,19161,824,507,22,17941,516,58,22,34,1429,35519,14410,800,19598,531,720,11,27196,16276,401,10179,294,179,19,0,0,25829,13119,302,11642,332,169,26,11347,303,26,290,0,27656,11470,706,14591,411,550,26,27656,11470,706,13915,281,40,8,134,1102,25999,12834,397,12088,338,184,21,0,0,0,0,0,26565,12731,324,13012,261,228,10,12440,182,4,10,25808,11126,354,13766,202,431,0,13284,167,15,0,19907,13916,5731,18672,13308,5364,17657,11895,4996,17692,12890,4100,17669,12670,4443,17443,12088,5355,17551,12494,4286,15176,11399,3363,17095,12322,4282,17478,12848,4331,17431,12632,4363,17216,12235,4547,17273,12475,4351,17319,11969,4830,17205,12243,4446,15802,11704,3760,15743,11760,3746,15663,11648,3479,15591,11389,3832,15390,11210,3826,15412,11226,3476,15391,11454,3486,15379,11158,3630,15507,11539,3150
76,76,44388,8267,846,34951,361,391,40,0,0,39613,8208,600,30128,469,408,16,0,0,36636,8370,997,26501,508,616,39,37773,8261,648,28290,372,347,33,27619,245,78,33,115,769,36989,8554,554,26890,474,848,86,34045,7617,656,25453,286,291,28,0,0,30901,7692,351,22370,210,307,15,22020,160,95,83,0,29406,7759,746,20235,418,473,31,29406,7759,746,19549,248,60,10,128,906,29282,7704,368,20725,193,265,33,0,0,0,0,0,28306,8061,324,19116,209,326,56,18677,188,70,56,27471,8357,564,17810,195,312,22,17253,84,58,22,23602,22201,1216,21027,19933,1094,17066,15366,1166,16981,15280,1241,16984,15166,1390,16673,15048,1625,16840,14777,1259,14115,13015,878,15757,14215,1220,15764,14274,1267,15705,13851,1511,15472,13556,1540,15481,13716,1378,15535,13522,1578,15470,13494,1533,13346,11837,1268,12750,11267,1275,12641,10915,1246,12609,10907,1411,12451,10755,1394,12480,10816,1119,12483,10974,1137,12445,10676,1271,12369,10370,1073
77,77,38689,9675,640,26476,1951,314,43,0,0,36089,11177,969,22083,1898,212,2,0,0,37188,11747,1179,20825,2989,474,54,35435,10835,1027,21783,1991,132,1,21222,1762,33,0,37,524,36230,12127,1005,20562,2684,204,19,31527,9117,517,20069,1815,261,36,0,0,29761,10273,709,17620,1039,92,0,17532,966,35,55,0,31808,11048,1017,16544,2775,381,47,31808,11048,1017,15897,2444,67,11,271,1053,29815,9881,763,17955,1174,78,0,0,0,0,0,0,30302,10908,743,17065,1450,131,20,16816,1381,44,20,28280,10539,997,14953,1523,191,19,14489,1473,50,19,21446,19809,1487,18805,17269,1536,16260,14537,1240,16213,14308,1525,16188,14177,1622,15879,13972,1907,16045,13799,1554,14313,13022,1120,15741,13991,1456,16192,14508,1468,16118,14050,1738,15837,13644,1844,15890,13731,1740,15947,13608,1933,15824,13540,1888,14343,12664,1420,14075,12432,1371,13927,12101,1379,13907,11970,1638,13693,11898,1509,13744,11925,1321,13734,12029,1328,13690,11645,1549,13540,11477,1202
78,78,37341,10589,1578,24299,921,417,42,0,0,40201,12247,2021,24803,1049,263,48,0,0,37530,11408,2282,22495,1083,721,42,39535,13286,1711,23145,1320,213,47,22174,1175,78,8,179,939,35981,12843,1871,19932,1232,308,61,27286,9700,1102,15726,715,304,32,0,0,29181,11165,1104,16236,510,93,4,15979,477,44,109,0,29197,10466,1660,15907,905,561,38,29197,10466,1660,15074,672,30,7,130,1158,29490,12160,961,15686,614,82,7,0,0,0,0,0,27129,11642,921,14074,552,147,9,13427,431,72,9,26081,11632,663,13539,377,159,8,12820,247,57,8,15244,13535,1572,14624,13055,1569,13376,11456,1332,13388,11495,1392,13389,11297,1563,13109,11219,1890,13258,10912,1495,11509,10212,1060,13075,11308,1412,13631,11893,1490,13587,11596,1637,13396,11243,1765,13448,11365,1623,13450,11211,1796,13404,11138,1774,11829,10190,1356,11575,9981,1347,11507,9837,1264,11456,9639,1516,11287,9571,1415,11314,9494,1256,11323,9663,1272,11282,9355,1427,11029,8909,1182
