ID,Label,T_10_CENS_Total,T_10_CENS_White,T_10_CENS_Hispanic,T_10_CENS_Black,T_10_CENS_Asian,T_10_CENS_Native,T_10_CENS_Pacific,T_10_CENS_BlackAlone,T_10_CENS_NativeAlone,T_19_ACS_Total,T_19_ACS_White,T_19_ACS_Hispanic,T_19_ACS_Black,T_19_ACS_Asian,T_19_ACS_Native,T_19_ACS_Pacific,T_19_ACS_BlackAlone,T_19_ACS_NativeAlone,T_20_CENS_Total,T_20_CENS_White,T_20_CENS_Hispanic,T_20_CENS_Black,T_20_CENS_Asian,T_20_CENS_Native,T_20_CENS_Pacific,T_20_ACS_Total,T_20_ACS_White,T_20_ACS_Hispanic,T_20_ACS_Black,T_20_ACS_Asian,T_20_ACS_Native,T_20_ACS_Pacific,T_20_ACS_BlackAlone,T_20_ACS_AsianAlone,T_20_ACS_NativeAlone,T_20_ACS_PacificAlone,T_20_ACS_TwoOrMore,T_22_ACS_Total,T_22_ACS_White,T_22_ACS_Hispanic,T_22_ACS_Black,T_22_ACS_Asian,T_22_ACS_Native,T_22_ACS_Pacific,T_23_ACS_Total,T_23_ACS_White,T_23_ACS_Hispanic,T_23_ACS_Black,T_23_ACS_Asian,T_23_ACS_Native,T_23_ACS_Pacific,V_10_VAP_Total,V_10_VAP_White,V_10_VAP_Hispanic,V_10_VAP_Black,V_10_VAP_Asian,V_10_VAP_Native,V_10_VAP_Pacific,V_10_VAP_BlackAlone,V_10_VAP_NativeAlone,V_19_CVAP_Total,V_19_CVAP_White,V_19_CVAP_Hispanic,V_19_CVAP_Black,V_19_CVAP_Asian,V_19_CVAP_Native,V_19_CVAP_Pacific,V_19_CVAP_BlackAlone,V_19_CVAP_AsianAlone,V_19_CVAP_NativeAlone,V_19_CVAP_PacificAlone,V_19_CVAP_OtherAlone,V_19_CVAP_TwoOrMore,V_20_VAP_Total,V_20_VAP_White,V_20_VAP_Hispanic,V_20_VAP_Black,V_20_VAP_Asian,V_20_VAP_Native,V_20_VAP_Pacific,V_20_VAP_NH_Total,V_20_VAP_NH_White,V_20_VAP_NH_Hispanic,V_20_VAP_NH_BlackAlone,V_20_VAP_NH_AsianAlone,V_20_VAP_NH_NativeAlone,V_20_VAP_NH_PacificAlone,V_20_VAP_NH_TwoOrMore,V_20_CVAP_Total,V_20_CVAP_White,V_20_CVAP_Hispanic,V_20_CVAP_Black,V_20_CVAP_Asian,V_20_CVAP_Native,V_20_CVAP_Pacific,V_20_CVAP_BlackAlone,V_20_CVAP_AsianAlone,V_20_CVAP_NativeAlone,V_20_CVAP_PacificAlone,V_22_CVAP_Total,V_22_CVAP_White,V_22_CVAP_Hispanic,V_22_CVAP_Black,V_22_CVAP_Asian,V_22_CVAP_Native,V_22_CVAP_Pacific,V_22_CVAP_BlackAlone,V_22_CVAP_AsianAlone,V_22_CVAP_NativeAlone,V_22_CVAP_PacificAlone,V_23_CVAP_Total,V_23_CVAP_White,V_23_CVAP_Hispanic,V_23_CVAP_Black,V_23_CVAP_Asian,V_23_CVAP_Native,V_23_CVAP_Pacific,V_23_CVAP_BlackAlone,V_23_CVAP_AsianAlone,V_23_CVAP_NativeAlone,V_23_CVAP_PacificAlone,V_24_CVAP_Total,V_24_CVAP_White,V_24_CVAP_Hispanic,V_24_CVAP_Black,V_24_CVAP_Asian,V_24_CVAP_Native,V_24_CVAP_Pacific,V_24_CVAP_BlackAlone,V_24_CVAP_AsianAlone,V_24_CVAP_NativeAlone,V_24_CVAP_PacificAlone,E_08_PRES_Total,E_08_PRES_Dem,E_08_PRES_Rep,E_12_PRES_Total,E_12_PRES_Dem,E_12_PRES_Rep,E_14_SEN_Total,E_14_SEN_Dem,E_14_SEN_Rep,E_14_GOV_Total,E_14_GOV_Dem,E_14_GOV_Rep,E_16_PRES_Total,E_16_PRES_Dem,E_16_PRES_Rep,E_16_SCC_Total,E_16_SCC_Dem,E_16_SCC_Rep,E_18_CMPTR_Total,E_18_CMPTR_Dem,E_18_CMPTR_Rep,E_18_SEN_Total,E_18_SEN_Dem,E_18_SEN_Rep,E_18_GOV_Total,E_18_GOV_Dem,E_18_GOV_Rep,E_18_AG_Total,E_18_AG_Dem,E_18_AG_Rep,E_18_LTG_Total,E_18_LTG_Dem,E_18_LTG_Rep,E_18_SCC_Total,E_18_SCC_Dem,E_18_SCC_Rep,E_16-20_COMP_Total,E_16-20_COMP_Dem,E_16-20_COMP_Rep,E_20_PRES_Total,E_20_PRES_Dem,E_20_PRES_Rep,E_20_SEN_Total,E_20_SEN_Dem,E_20_SEN_Rep,E_20_SCC_Total,E_20_SCC_Dem,E_20_SCC_Rep,E_16-22_COMP_Total,E_16-22_COMP_Dem,E_16-22_COMP_Rep,E_22_GOV_Total,E_22_GOV_Dem,E_22_GOV_Rep,E_22_AG_Total,E_22_AG_Dem,E_22_AG_Rep,E_22_LTG_Total,E_22_LTG_Dem,E_22_LTG_Rep,E_22_TREAS_Total,E_22_TREAS_Dem,E_22_TREAS_Rep,E_22_CONG_Total,E_22_CONG_Dem,E_22_CONG_Rep,E_20-24_COMP_Total,E_20-24_COMP_Dem,E_20-24_COMP_Rep,E_24_PRES_Total,E_24_PRES_Dem,E_24_PRES_Rep,E_24_SEN_Total,E_24_SEN_Dem,E_24_SEN_Rep,E_24_CONG_Total,E_24_CONG_Dem,E_24_CONG_Rep
137,137,186714,31113,103134,33088,21284,3981,434,0,0,203526,31166,109687,39614,23536,1362,297,0,0,196097,28661,103911,40165,24283,6121,411,202275,29551,108639,41369,24973,1326,539,36777,22320,188,46,3494,201698,26269,115593,40516,22494,2363,381,199728,27402,117559,37782,20430,3097,326,139154,27154,70850,24996,17218,2970,314,0,0,79529,23574,24358,21885,8961,565,19,21691,8731,274,19,175,0,147453,24594,74032,30561,18744,4425,283,147453,24594,74032,27662,17368,229,43,2691,80468,22022,26354,21625,9471,458,19,0,0,0,0,79151,19715,26862,22000,9586,788,14,21148,9190,153,14,78983,20193,27132,21180,9387,473,80,20574,8919,182,80,79847,20384,25888,22419,10034,425,85,21640,9526,118,85,31130,18735,12294,31961,18639,13322,14126,7016,7110,14768,8063,6705,31690,20522,9764,92235,55964,32167,28006,17588,9545,28177,19265,8702,28142,17514,10167,28057,18844,8638,28123,18581,9020,72861,36525,29347,31797,20655,10452,37979,24830,12633,37032,23015,12945,108609,69811,38798,29613,19030,9912,21648,13421,7860,21438,13091,7704,21504,13164,7690,21337,12428,8263,21522,13518,8004,29746,18346,10738,30439,17605,12173,30065,18233,10970,22432,14069,8363
138,138,185420,81445,71581,14138,18821,2086,251,0,0,192837,78305,77720,17702,19611,1926,217,0,0,198419,73216,81554,19897,22889,6107,315,198419,77531,81566,17764,22792,2538,159,13763,20026,365,22,4389,196668,72963,82662,18523,23015,4106,362,200161,70418,86511,20180,23666,4973,410,137333,66956,46571,9663,14218,1419,163,0,0,116825,63277,29878,11469,11212,614,30,11167,10844,266,30,382,0,152454,61924,56867,14323,18121,4414,211,152454,61924,56867,12348,16828,297,62,3572,121336,63172,32972,11025,12998,764,15,0,0,0,0,120440,60234,35312,11002,12625,747,20,10335,11997,181,20,118805,58710,33809,11762,13399,719,100,10889,12608,149,100,119924,58585,34756,11822,13731,731,67,10867,13014,108,67,61966,21367,40433,62785,22367,40418,35701,9524,26177,37021,11833,25188,65703,27237,35202,192780,69303,115770,61481,24437,35378,62185,28872,32794,62002,24572,36371,61784,28176,32359,61935,27695,33132,168371,51739,106547,68610,30081,37090,80654,37578,41959,79727,34138,43842,232883,100864,132019,67043,29730,35843,57469,25464,31077,57090,25204,30154,57245,25534,30328,56861,23012,32580,57164,24091,32170,71041,31993,37624,75899,34014,40490,75704,35522,38205,74529,32267,42235
139,139,180848,28682,66553,76393,10709,2019,286,0,0,207824,29469,94355,72733,12391,1578,745,0,0,202150,27127,88768,74896,11993,5678,360,210407,30063,93301,76315,11926,1928,450,71413,10886,142,185,4072,211147,27881,96143,77538,11320,3460,522,210389,26271,93620,80468,12332,4666,553,128470,24785,42189,53879,8108,1319,189,0,0,118708,23750,33024,53228,7869,1046,120,52399,7618,229,120,139,0,148506,22605,60175,55982,9628,4080,255,148506,22605,60175,53422,8823,253,100,2554,122110,23988,35082,55201,7292,964,59,0,0,0,0,120856,22876,36092,54722,6464,650,79,53491,6084,98,79,123073,22065,37380,55950,6953,639,54,54648,6573,122,54,122441,22892,36902,54741,7016,664,52,53408,6638,188,52,55565,40472,14909,52645,37977,14668,29642,20539,9103,30809,22266,8543,56729,42291,12454,167544,120727,41404,50518,36749,12505,50711,38822,11590,50793,36129,13982,50664,38338,11503,50753,37935,12126,126376,75544,39303,57015,42073,13938,67654,49861,17000,66405,47118,17412,196155,143927,52228,54897,40260,13601,44354,32115,11643,43955,31372,11438,44086,31304,11536,43800,30301,12325,44221,31104,11942,57389,40889,15414,61424,41960,18545,61011,43009,16401,60260,41591,18654
140,140,180023,14596,143175,20367,3229,2716,235,0,0,190644,9871,159971,17256,4098,913,35,0,0,186188,10455,153383,19015,4046,6213,270,186612,9822,155619,17593,4636,888,39,16247,4389,141,15,341,188167,10831,154131,19181,4878,2148,72,183263,10706,150719,18954,4092,3837,221,118644,12773,90035,14014,2448,1700,134,0,0,78884,8679,55740,11861,2285,338,15,11720,2253,209,15,4,0,130011,8975,104227,13758,3182,4435,195,130011,8975,104227,12660,2851,126,40,848,80037,8707,56103,12565,2545,254,15,0,0,0,0,82610,9080,57095,13568,2698,244,37,13401,2631,103,37,83304,8968,58594,13361,2371,190,25,13185,2283,18,25,84991,8382,61263,13216,1979,298,27,12984,1927,101,27,24978,16720,8076,26896,19454,7442,11032,7217,3815,11498,7824,3674,29502,22235,6339,86177,62799,19613,25001,18759,5560,25055,19532,5393,25118,18428,6466,25055,19215,5502,25094,18949,5880,61712,38499,18066,28821,20942,7398,35202,24045,10760,33673,22315,10243,99706,69820,29886,26968,19138,7295,19474,13400,5717,19149,13078,5605,19178,12681,5850,19010,12183,5761,19342,13923,5415,27993,18256,9204,30639,17762,12554,30008,18872,10071,29814,19165,10649
141,141,173399,16617,70476,83704,3813,1937,539,0,0,197941,14679,88777,93081,3574,1947,537,0,0,201495,12361,92940,93324,4028,5488,678,199658,13802,92264,91896,3476,1869,632,85678,2928,84,154,3872,201348,12851,99036,86564,3379,3862,827,202057,11412,99081,88327,3888,4185,1071,119016,14314,44013,58284,2834,1281,329,0,0,106959,12697,28764,63126,1951,748,83,62153,1828,90,83,145,0,141906,10561,61536,67019,3129,3835,473,141906,10561,61536,63933,2580,178,307,2301,109437,12141,32243,62730,1844,652,30,0,0,0,0,109626,11344,36112,59537,1755,861,141,58459,1641,251,141,107561,10392,33859,60158,2113,716,234,58974,1986,196,234,106759,10491,34606,58570,1795,676,262,57338,1705,207,262,39625,33270,6156,36088,31161,4927,18537,15338,3199,19274,16223,3051,40270,33804,5508,119342,99445,16690,32814,27585,4508,32738,28097,4459,32878,26879,5657,32853,27938,4427,32855,27736,4752,78446,56213,14845,38535,31928,6007,47004,38442,8071,45857,36417,8041,136387,112864,23523,36110,29677,5806,25838,20922,4549,25586,20489,4487,25635,20290,4494,25495,20094,4586,25781,20909,4384,37162,29354,7134,39622,29579,9583,39262,30192,7930,38780,29966,8812
142,142,149420,26268,57951,62884,3180,1612,297,0,0,183483,27779,81273,71616,4238,2171,278,0,0,193612,24315,90347,74397,5407,4786,569,184569,24943,86382,69227,4787,2273,622,66340,3629,473,323,2323,189548,25853,90378,68543,5720,2910,712,192590,26492,89111,71838,6031,4044,561,106443,21181,36545,46712,2326,1053,196,0,0,111789,22097,34972,51810,1971,706,45,51364,1827,225,45,281,0,138996,19863,60008,55176,3954,3321,392,138996,19863,60008,52394,3374,240,192,2398,112574,19482,38080,51197,2389,819,135,0,0,0,0,116295,20279,40505,50891,3211,967,185,50374,3069,460,185,118732,20918,40795,52460,3243,1058,135,51799,3029,509,135,125648,20036,46044,55051,3544,1158,140,54107,3214,504,140,37314,28941,8132,40071,30215,9856,20044,14834,5210,20799,15761,5038,43314,32588,9331,128022,94279,29828,38080,28579,8577,38190,29706,8266,38222,27739,10025,38145,29238,8291,38188,28977,8749,94915,58591,27447,44552,33284,10503,55805,41333,13837,54647,39159,13922,162034,120384,41650,43456,32278,10364,34952,25793,8666,34667,25228,8580,34714,25030,8641,34502,24548,8957,34800,25679,8738,47781,34328,12596,53742,36708,16425,53349,37789,14174,52747,36851,15882
143,143,196799,27692,142329,25406,2434,3013,313,0,0,201278,21973,151011,27282,2040,1841,218,0,0,200529,20298,152081,26373,2524,6191,213,201549,19850,155639,24978,2642,1537,253,21933,2027,167,45,1670,198987,18015,155711,24211,3202,2712,310,195753,18716,150936,24355,3921,3147,280,133883,23108,91598,17638,1847,1983,207,0,0,99713,18738,59470,19828,991,587,20,19394,977,138,20,144,0,143834,17239,105353,19229,1937,4566,147,143834,17239,105353,17437,1541,252,35,1544,100680,16726,64478,17443,1429,400,19,0,0,0,0,101513,15121,68065,15966,1649,558,50,15350,1579,182,50,100305,16187,65461,15898,2048,597,25,15251,1948,218,25,98443,15465,64341,16222,1593,597,27,15527,1469,229,27,35992,22670,12973,37019,23952,13067,15639,9572,6067,16402,10401,6001,38256,26712,10328,111166,75369,31051,32367,22516,8858,32538,23604,8750,32557,22070,10181,32455,23143,8770,32503,22799,9296,81510,46436,28202,36932,25008,11258,44348,28368,15472,42658,26490,14716,125770,82571,43199,34412,22864,10864,24874,16047,8420,24535,15595,8346,24543,15270,8469,24367,14611,8538,24680,16486,8183,35552,21903,13021,38615,21747,16443,37975,22981,13787,37678,23260,14417
144,144,201017,40793,143954,11690,5518,2491,275,0,0,217636,28879,168194,14980,6346,3303,64,0,0,203960,27741,154151,15572,6820,5424,263,215190,27802,166393,14040,7298,3261,42,11650,6424,127,28,2591,207167,27075,159960,12973,7413,3512,209,202494,26542,154090,14511,7801,3967,274,136783,34563,90679,7557,4118,1690,182,0,0,109259,25133,70221,10016,3341,696,39,9563,3213,172,39,20,0,146211,23873,106248,10526,5195,4066,193,146211,23873,106248,9073,4660,212,45,1707,109476,24286,72433,8555,3495,648,29,0,0,0,0,108923,24409,72042,8089,3740,795,15,7531,3587,107,15,106745,23756,69094,9465,3778,903,0,8781,3666,85,0,106017,22444,70961,8344,3709,813,19,7728,3567,89,19,35198,17007,17959,35926,18549,17377,16444,7235,9209,17136,8090,9046,39002,22915,14479,114255,64534,44449,33876,19964,12870,34006,21270,12502,34059,19724,13984,33947,20890,12476,33965,20473,13029,87863,41346,40276,38648,22465,15480,46635,25920,20128,45211,24310,19539,133482,75313,58169,36212,20597,14894,26693,14683,11566,26374,14337,11375,26434,14029,11551,26269,13368,11734,26501,15011,11490,37963,20156,17106,41895,20063,21279,41210,21547,18328,40737,21367,19370
145,145,188469,33805,136356,15309,3873,2425,249,0,0,187273,41131,128083,13578,5084,1243,226,0,0,188902,44351,119810,17271,6831,5659,270,188851,43260,125389,15142,5823,1856,120,13176,4821,209,7,1780,185115,45998,117215,16334,6309,2711,157,184331,46441,111838,18562,7981,3472,91,137697,30235,93384,11278,3049,1747,179,0,0,107675,35077,60184,9312,2618,391,50,9083,2346,106,50,139,0,146523,38509,88746,12954,5260,4289,189,146523,38509,88746,11531,4333,262,30,2597,113119,36843,61765,10596,3387,551,7,0,0,0,0,115868,39517,60581,11926,3561,400,7,11365,3052,61,7,115955,40415,57454,13115,4484,521,9,12424,3929,106,9,117076,40849,56789,13503,5247,704,41,12636,4493,143,41,39863,25963,13543,43909,27909,16000,22452,14174,8278,23883,16236,7647,51286,36245,12081,148334,95490,43751,49533,33244,14368,50394,37772,12139,50147,33832,15273,49923,36433,12190,50037,35901,12970,128880,69705,44780,54949,38654,14879,65257,45724,18442,63859,42264,19650,186733,127091,59642,53577,37795,14394,46256,32765,12631,45742,32097,12220,45848,32031,12368,45336,29642,13855,45888,31974,13071,57380,39227,16921,61753,40418,20209,61382,41896,17646,57173,38049,19109
146,146,171027,32932,42990,82200,14088,1542,257,0,0,184308,35874,52598,80409,16051,1064,187,0,0,192277,31442,56834,87934,16835,3816,354,188107,35513,54723,83981,15602,1519,201,79679,13388,261,14,4043,187159,32806,55315,85496,15142,2701,114,189255,33223,56488,86150,15176,3859,252,128818,28614,28529,60355,11837,1086,194,0,0,110594,27567,16793,58903,6757,418,75,58514,6491,224,75,151,0,146202,26787,38846,66568,14127,2766,222,146202,26787,38846,63402,13095,201,46,3134,112960,27911,17164,61005,6259,444,19,0,0,0,0,115735,26587,19851,61874,6457,580,63,60647,6177,266,63,117151,26950,20880,61640,6634,827,58,60052,6310,212,58,119213,27140,21582,61942,7344,1049,47,60176,6980,159,47,57465,44535,12734,56802,43899,12903,30312,22428,7884,31450,24304,7146,55322,43492,9701,162211,122726,34065,49257,37503,10396,49662,40101,9217,49609,37166,11683,49519,39618,9073,49564,39152,9660,123490,77495,32744,55459,43571,10859,65126,51972,12403,64151,49168,13304,188933,149058,39875,53079,41882,10183,42657,33610,8511,42310,32991,8320,42451,33018,8285,42102,32118,9031,42433,33727,8649,54720,42586,11176,57431,43675,12844,57184,44215,11668,3758,3248,505
147,147,173292,33549,63543,68194,8991,1628,252,0,0,197497,41199,75065,68679,13697,1187,377,0,0,201033,42861,74413,66231,18042,4240,635,197583,39752,77569,67005,13953,1533,327,63637,11928,187,101,3596,198486,41368,77536,64953,14613,3292,359,197896,40657,75568,67532,14508,4158,231,133432,31314,42426,52561,7388,1241,187,0,0,129449,36823,32711,51418,7739,513,95,50516,7219,174,95,273,0,162711,40306,53897,52354,15941,3192,457,162711,40306,53897,49265,14572,273,90,3654,130296,36057,34816,50638,8235,593,102,0,0,0,0,133722,37610,36201,49635,9086,1132,55,48356,8498,303,55,136418,37246,36503,51525,9599,1071,11,50048,9011,370,11,137942,36616,37889,51712,10099,1033,97,50116,9439,138,97,54022,43361,10363,52486,41540,10946,28280,21968,6312,29603,23835,5768,58083,45354,10019,170104,125665,36042,54283,41336,11169,54832,44927,9540,54761,41279,12450,54568,43713,9696,54629,43326,10261,137444,85705,35337,60520,47141,12047,71467,55490,14920,70404,52390,15913,207151,159031,48120,57836,45347,11221,47015,37366,8952,46703,36766,8731,46810,36618,8809,46426,35412,9676,46743,36910,9137,61530,47241,13062,67026,50150,15749,66729,51296,13771,49029,36478,12540
148,148,196979,46764,108565,27915,15013,2862,280,0,0,210211,43992,117889,30705,18184,2001,302,0,0,203639,38683,114852,32124,17747,6877,370,213996,41808,121419,34268,18004,2853,380,30762,16936,364,142,1958,208941,38093,118550,34282,19269,4336,182,205535,39613,117150,31065,18571,5655,191,139842,39586,70257,19204,11159,1911,209,0,0,113192,37263,42573,21396,10948,708,113,21004,10738,243,113,239,0,151087,33459,79668,23049,14117,5016,253,151087,33459,79668,21073,13273,279,48,2588,115089,34755,45643,22991,10519,647,123,0,0,0,0,114835,31875,48185,22064,11914,483,20,21495,11697,267,20,113698,33660,47862,19468,11643,620,19,18747,11423,290,19,113642,32486,48388,19324,12668,595,21,18546,12353,221,21,43155,21549,21438,42964,22300,20664,20938,9025,11913,21980,10436,11544,46995,26559,18207,137455,72811,58156,43366,24516,17475,43649,26929,16368,43663,24455,18547,43547,26201,16426,43601,25796,17040,114401,51052,53776,49236,28495,19682,59697,34690,24166,58537,32346,24433,172344,98468,73876,47211,27164,18965,37527,21460,15451,37237,20981,15221,37288,20840,15383,37021,19567,16203,37256,20122,16021,50029,28114,20879,53883,28843,24177,53410,30292,21596,52487,28162,24309
149,149,179122,31950,69344,46938,32680,2164,370,0,0,201250,29472,79624,51507,42799,1797,171,0,0,198740,26274,81049,53800,38185,4941,352,202146,28402,78109,53451,43446,1910,158,49983,40405,443,12,4147,197890,27823,78232,54080,39653,3224,340,198777,28134,75780,57362,38465,4877,212,127153,26340,45297,30850,25388,1442,248,0,0,110989,23223,34940,28164,23933,704,20,27654,23372,324,20,155,0,149180,22048,58099,37737,31181,3670,257,149180,22048,58099,35003,30009,203,60,2772,112348,22536,35662,29441,23696,730,10,0,0,0,0,112298,21964,37093,30454,21848,504,39,29898,21342,107,39,114116,22706,35905,32682,21789,660,34,31948,21214,86,34,115592,22057,37925,33253,20649,636,36,32480,20100,47,36,40266,24076,16055,38981,24849,14132,19015,10383,8632,19783,11474,8309,44782,30108,13084,130899,84451,41409,39485,25689,12751,39507,27149,12104,39609,25331,13772,39519,26686,12196,39561,26258,12765,100857,52838,39690,46330,29824,15675,58240,35912,21684,56572,33773,21226,166520,103738,62782,43855,27706,15330,32344,19844,12068,32005,19423,11876,32062,19315,11923,31841,18681,12278,32050,19488,12386,46094,27255,17916,49273,26741,21481,48472,27879,19089,46071,26114,19957
150,150,129960,73502,31420,17081,7769,1375,443,0,0,178070,88104,49187,27313,13773,1741,168,0,0,195678,84819,57700,34223,16707,5784,655,183286,87720,53484,30253,13481,1430,272,26641,10888,177,36,3682,197132,90089,61256,33089,13430,3285,383,204538,87718,64439,38722,15153,4224,381,91302,55451,19512,10689,5216,898,255,0,0,113805,65947,22972,16540,7185,878,40,16160,6741,526,40,245,0,141469,65933,38265,23073,11944,4051,449,141469,65933,38265,20873,10648,326,201,4516,116564,64824,25415,18486,6912,598,40,0,0,0,0,124124,66659,28183,20796,7248,779,85,20144,6635,49,85,128983,65671,30455,23256,8428,875,50,22424,7553,99,50,131938,64191,31928,25779,8838,1053,64,24599,7843,154,64,43994,13592,30244,46307,14559,31748,28093,6775,21318,29081,8003,21078,60772,21360,36396,179349,57415,114691,56511,20832,34169,56963,23466,33084,56930,20662,35503,56742,22682,32917,56812,22454,33419,156844,43478,104180,65389,25677,38341,81109,34151,45789,80211,31676,46439,236444,95448,140996,65722,26114,38146,58044,23303,33857,57703,22726,33382,57877,22898,33548,57453,21318,34841,57644,21803,35307,73531,30180,41871,82344,33796,47229,82018,35404,44470,80776,31808,48962
