ID,Label,T_10_CENS_Total,T_10_CENS_White,T_10_CENS_Hispanic,T_10_CENS_Black,T_10_CENS_Asian,T_10_CENS_Native,T_10_CENS_Pacific,T_10_CENS_BlackAlone,T_10_CENS_NativeAlone,T_19_ACS_Total,T_19_ACS_White,T_19_ACS_Hispanic,T_19_ACS_Black,T_19_ACS_Asian,T_19_ACS_Native,T_19_ACS_Pacific,T_19_ACS_BlackAlone,T_19_ACS_NativeAlone,T_20_CENS_Total,T_20_CENS_White,T_20_CENS_Hispanic,T_20_CENS_Black,T_20_CENS_Asian,T_20_CENS_Native,T_20_CENS_Pacific,T_20_CENS_ADJ_Total,T_20_CENS_ADJ_White,T_20_CENS_ADJ_Hispanic,T_20_CENS_ADJ_Black,T_20_CENS_ADJ_Asian,T_20_CENS_ADJ_Native,T_20_CENS_ADJ_Pacific,T_20_ACS_Total,T_20_ACS_White,T_20_ACS_Hispanic,T_20_ACS_Black,T_20_ACS_Asian,T_20_ACS_Native,T_20_ACS_Pacific,T_20_ACS_BlackAlone,T_20_ACS_AsianAlone,T_20_ACS_NativeAlone,T_20_ACS_PacificAlone,T_20_ACS_OtherAlone,T_20_ACS_TwoOrMore,T_22_ACS_Total,T_22_ACS_White,T_22_ACS_Hispanic,T_22_ACS_Black,T_22_ACS_Asian,T_22_ACS_Native,T_22_ACS_Pacific,V_10_VAP_Total,V_10_VAP_White,V_10_VAP_Hispanic,V_10_VAP_Black,V_10_VAP_Asian,V_10_VAP_Native,V_10_VAP_Pacific,V_10_VAP_BlackAlone,V_10_VAP_NativeAlone,V_19_CVAP_Total,V_19_CVAP_White,V_19_CVAP_Hispanic,V_19_CVAP_Black,V_19_CVAP_Asian,V_19_CVAP_Native,V_19_CVAP_Pacific,V_19_CVAP_BlackAlone,V_19_CVAP_AsianAlone,V_19_CVAP_NativeAlone,V_19_CVAP_OtherAlone,V_19_CVAP_TwoOrMore,V_20_VAP_Total,V_20_VAP_White,V_20_VAP_Hispanic,V_20_VAP_Black,V_20_VAP_Asian,V_20_VAP_Native,V_20_VAP_Pacific,V_20_VAP_NH_Total,V_20_VAP_NH_White,V_20_VAP_NH_Hispanic,V_20_VAP_NH_BlackAlone,V_20_VAP_NH_AsianAlone,V_20_VAP_NH_NativeAlone,V_20_VAP_NH_PacificAlone,V_20_VAP_NH_OtherAlone,V_20_VAP_NH_TwoOrMore,V_20_CVAP_Total,V_20_CVAP_White,V_20_CVAP_Hispanic,V_20_CVAP_Black,V_20_CVAP_Asian,V_20_CVAP_Native,V_20_CVAP_Pacific,V_20_CVAP_BlackAlone,V_20_CVAP_AsianAlone,V_20_CVAP_NativeAlone,V_20_CVAP_PacificAlone,V_20_CVAP_OtherAlone,V_22_CVAP_Total,V_22_CVAP_White,V_22_CVAP_Hispanic,V_22_CVAP_Black,V_22_CVAP_Asian,V_22_CVAP_Native,V_22_CVAP_Pacific,V_22_CVAP_BlackAlone,V_22_CVAP_AsianAlone,V_22_CVAP_NativeAlone,V_22_CVAP_PacificAlone,V_24_CVAP_Total,V_24_CVAP_White,V_24_CVAP_Hispanic,V_24_CVAP_Black,V_24_CVAP_Asian,V_24_CVAP_Native,V_24_CVAP_Pacific,V_24_CVAP_BlackAlone,V_24_CVAP_AsianAlone,V_24_CVAP_NativeAlone,V_24_CVAP_PacificAlone,E_08_PRES_Total,E_08_PRES_Dem,E_08_PRES_Rep,E_12_PRES_Total,E_12_PRES_Dem,E_12_PRES_Rep,E_16_PRES_Total,E_16_PRES_Dem,E_16_PRES_Rep,E_16_SEN_Total,E_16_SEN_Dem,E_16_SEN_Rep,E_18_SEN_Total,E_18_SEN_Dem,E_18_SEN_Rep,E_18_GOV_Total,E_18_GOV_Dem,E_18_GOV_Rep,E_18_AG_Total,E_18_AG_Dem,E_18_AG_Rep,E_16-20_COMP_Total,E_16-20_COMP_Dem,E_16-20_COMP_Rep,E_20_PRES_Total,E_20_PRES_Dem,E_20_PRES_Rep,E_22_CMPTR_Total,E_22_CMPTR_Dem,E_22_CMPTR_Rep,E_16-22_COMP_Total,E_16-22_COMP_Dem,E_16-22_COMP_Rep,E_22_SEN_Total,E_22_SEN_Dem,E_22_SEN_Rep,E_22_GOV_Total,E_22_GOV_Dem,E_22_GOV_Rep,E_22_AG_Total,E_22_AG_Dem,E_22_AG_Rep,E_22_CONG_Total,E_22_CONG_Dem,E_22_CONG_Rep,E_20-24_COMP_Total,E_20-24_COMP_Dem,E_20-24_COMP_Rep,E_24_PRES_Total,E_24_PRES_Dem,E_24_PRES_Rep,E_24_SEN_Total,E_24_SEN_Dem,E_24_SEN_Rep,E_24_CONG_Total,E_24_CONG_Dem,E_24_CONG_Rep
69,69,138749,76931,29271,22448,14306,1737,275,0,0,135783,74815,29425,18560,16383,1425,424,0,0,140505,73255,27882,21870,19817,2157,275,140726,73264,27982,19468,19490,1362,169,136961,77252,28941,18418,16391,1122,134,12118,14349,142,14,539,3606,143623,78776,30715,20462,17464,1842,482,118917,67009,24020,18569,12487,1371,232,0,0,101313,59106,21601,11508,8455,544,22,10670,7965,138,260,0,121924,64545,23412,18246,17193,1871,225,121924,64545,23412,13064,15265,166,24,1065,4383,102705,61711,21827,10909,7626,473,18,0,0,0,0,0,104370,62183,20659,12542,8220,479,0,10995,7658,123,0,102734,61396,17757,13346,9407,596,5,11415,8518,102,5,67939,61250,6097,59419,53454,5965,65114,58582,4113,62918,56327,4706,53362,49567,3709,52726,46750,3579,52546,47177,4005,58613,52893,4219,65014,58949,5222,44676,39833,4808,53416,48267,4522,45862,41564,4043,45872,40744,5040,45174,40172,4957,43965,40533,3224,53771,47902,5380,61244,53405,6689,59451,52570,6336,57846,51161,6685
70,70,130530,14740,39916,79228,5044,2739,402,0,0,146088,23797,41638,82147,9276,2683,541,0,0,140367,23953,41430,74687,9022,3213,382,141177,23963,41618,67458,7494,1299,167,145058,23331,41274,81016,9137,2886,127,67901,7280,191,4,781,4299,145187,24214,40199,79776,9416,3054,142,102990,13233,29204,62072,4201,2030,315,0,0,99525,18364,25027,51152,4054,405,100,50184,3561,92,684,0,115677,21200,32414,60588,7681,2656,308,115677,21200,32414,50098,6300,227,56,1013,4369,101034,18151,25164,52430,4340,366,8,0,0,0,0,0,101236,18951,24885,51664,4905,455,8,49908,4285,108,8,99976,19995,24490,49493,5266,692,8,47025,4721,58,8,51867,50408,1209,50523,49477,1046,53850,50810,1527,51538,48342,1585,43506,42226,1231,43935,41167,1216,43720,41808,1267,48870,46176,1689,56731,52738,3316,30302,28018,2253,41386,38899,2065,31401,29344,1842,31667,29224,2380,31194,29064,2100,27764,27524,0,41706,38074,3213,50634,44356,5350,48626,43746,4290,46346,41876,4470
71,71,128296,23171,61311,48401,5290,2668,402,0,0,140269,32672,64400,49761,7464,4699,268,0,0,132163,29992,55810,47916,7463,3926,398,132649,30003,55971,40185,6278,1963,181,137191,32058,62208,47187,7811,3882,501,32814,5023,102,50,739,4196,143499,30870,66016,49637,8915,3835,468,103269,20789,46894,38503,4476,2058,310,0,0,94381,26324,37062,26546,3787,559,75,25534,3208,110,510,0,110894,26850,45212,39364,6416,3206,322,110894,26850,45212,29214,5056,207,43,782,3530,94773,26206,37171,26368,4158,477,50,0,0,0,0,0,99767,25526,39892,28361,4826,282,4,27273,3592,70,4,100340,26190,36405,30924,5380,462,28,29357,4200,33,28,49964,46400,3222,47483,45002,2481,51557,47304,2616,48939,44969,2275,41048,39175,1829,41606,38188,1718,41160,38562,1796,46313,42705,2530,53604,48024,4975,29796,26481,3270,39795,36219,3139,30805,27808,2757,31183,27596,3512,30562,27390,3123,26596,26219,0,40137,35117,4626,48475,40151,7417,46199,39730,5941,44369,38471,5898
72,72,136888,15873,107464,24138,3560,3911,767,0,0,150102,19816,114261,26725,4328,6240,528,0,0,128935,18683,94773,25445,3914,3933,451,129220,18681,95031,14478,2816,1934,203,149722,20194,113294,27609,4588,6577,597,10681,3094,98,0,824,1539,146841,18776,112478,27158,4557,6921,479,107831,14267,82403,19299,2933,2908,586,0,0,88238,17046,59949,8779,2061,189,0,8427,1898,48,281,0,107099,16914,77031,21237,3315,3215,372,107099,16914,77031,8159,2346,74,29,664,1882,92240,17480,63557,8682,1963,347,0,0,0,0,0,0,92096,16421,65056,7938,2169,535,4,7583,2043,198,4,85438,16499,58098,8335,1959,536,15,7755,1811,158,15,42979,39340,3314,40618,38286,2332,48543,43976,3231,44422,40594,2464,34241,32198,1991,35597,32273,1941,34652,32036,1886,40957,36912,3143,48351,40431,7365,20426,16385,4019,32657,28283,4020,21437,17939,3329,22146,17692,4409,21195,17409,3768,18100,17774,0,31826,25056,6480,40847,28816,11468,37079,28080,8585,36841,29120,7721
73,73,130202,106727,7157,2942,13201,358,119,0,0,123484,95192,9009,2929,16430,488,64,0,0,141224,105329,9560,4218,20561,723,254,141269,105348,9573,4147,20817,620,229,124370,94475,10704,2893,16361,463,61,1946,14152,87,3,322,2684,124150,90410,11690,3587,17372,748,143,114036,93882,6065,2571,11375,305,101,0,0,97454,79431,6251,1940,9468,207,0,1779,8943,80,189,0,123749,93399,8097,3647,17243,580,222,123749,93399,8097,2502,15751,52,44,711,3193,97887,79110,6914,2056,9396,299,4,0,0,0,0,0,95828,76273,7260,2309,9351,403,44,2035,8683,44,44,98036,77512,6363,2700,10802,549,20,2074,9860,140,20,63645,46775,16387,52793,34915,17878,59832,46480,10701,58438,45292,12161,47802,38242,9491,46907,36359,9308,46643,35221,10465,53778,41998,10632,63152,50457,11699,45530,33259,12251,51556,39445,11447,46465,35408,10890,46334,33261,12994,45725,32758,12926,45999,34050,11803,54354,40867,12999,62806,47047,14402,61709,46260,15131,60039,43883,16156
74,74,134595,80612,22713,11463,21870,1126,274,0,0,130261,76294,20215,11549,23734,634,177,0,0,141134,78657,23054,12963,27131,1550,731,141347,78672,23173,11295,26877,1038,635,130800,76299,19845,12467,24122,542,341,8958,20901,77,59,580,4079,130493,74415,20473,11975,24975,741,496,121254,75504,18423,9119,19539,897,232,0,0,102905,64851,15005,7653,14768,222,110,7287,14094,59,361,0,126446,72807,19418,10345,23986,1326,666,126446,72807,19418,7142,21655,142,180,909,4193,101506,64076,14489,8215,13995,171,58,0,0,0,0,0,101513,62995,14790,7601,15045,370,10,6879,14097,135,10,101371,61941,16167,8152,14184,470,28,7058,13149,186,28,60449,50207,9588,49483,40592,8891,55627,46752,6478,53369,44962,6727,44491,39191,5225,44152,37062,5191,43820,37170,5537,49703,42272,6101,56830,48511,7456,37151,30586,6520,45048,37981,6446,37976,31939,5802,37988,30960,6926,37380,30562,6767,37298,30869,6113,46386,38344,7570,54820,44375,9377,53294,43689,9099,50967,41563,8936
75,75,114293,73056,15891,8479,17789,949,204,0,0,120430,73822,17961,8026,21040,1413,102,0,0,141213,77965,22583,14672,26926,1696,490,141338,77981,22635,14074,27081,1327,434,120582,72938,18063,8477,22073,1127,133,5319,19386,86,98,666,4027,125687,71795,20948,11171,22590,1928,289,104791,68196,13644,7321,16246,806,179,0,0,91848,61018,13061,5630,11621,358,65,4775,10895,146,185,0,128179,72314,19750,12201,24370,1448,432,128179,72314,19750,8784,21987,156,81,907,4200,91713,59510,14128,5621,11831,338,100,0,0,0,0,0,98073,60317,16458,7373,12904,670,50,6423,11433,70,50,100921,61667,14023,8809,15094,875,161,7961,12714,126,161,50767,43128,7073,45099,37585,7514,52566,44951,5625,50747,43089,6337,44203,39473,4667,43586,37175,4630,43369,37313,4960,48470,41752,5544,56463,48532,7129,37525,31071,6413,44581,37981,6061,38280,32408,5612,38251,31404,6733,37732,31068,6613,38005,31820,5991,46838,38961,7419,55902,45625,9189,54442,44746,9234,53038,43555,9466
76,76,133390,103523,9134,6045,14861,549,209,0,0,134462,97924,13104,4914,18727,750,241,0,0,141155,101618,11022,5570,21171,1147,289,141180,101632,11025,5411,21598,999,263,133381,96369,12486,4377,19937,862,330,2894,17698,506,134,294,3000,130943,97250,10406,4600,17187,688,302,116850,91456,7803,5220,12472,442,160,0,0,97555,78556,7810,2322,8516,350,4,1999,7898,170,49,0,121969,89101,9266,4672,17330,956,230,121969,89101,9266,3201,15761,161,94,693,3692,97135,77597,8055,2089,9093,304,4,0,0,0,0,0,96929,78255,7414,2871,7953,415,0,2505,7420,145,0,99596,79374,7612,3231,8815,262,5,2963,8043,50,5,61035,46296,14263,52454,37814,14640,59578,47393,9559,58175,46985,10029,49492,41404,8021,48710,39257,7801,48350,38369,8789,54730,44355,9100,64058,52734,10382,45937,35821,10094,52112,41677,9777,46803,37506,9073,46683,35828,10763,46102,35206,10857,46332,36296,9834,54844,43329,11020,63249,49508,12465,62192,49165,12595,60488,47048,13440
77,77,129484,1912,78311,60269,2172,3254,635,0,0,132596,2585,84993,55842,1686,2039,288,0,0,134506,2791,83084,61180,2419,4165,552,134978,2797,83280,47176,1733,1998,206,129912,2980,81619,57787,2016,2033,154,41461,1462,130,16,841,1405,136194,3997,82260,64634,2454,5123,359,91410,1490,54224,43024,1593,2294,463,0,0,69307,1695,40535,25853,834,415,20,25551,791,195,116,0,99903,2160,61317,45414,1852,3036,422,99903,2160,61317,32713,1270,165,31,682,1565,69360,2005,39944,26129,1060,391,15,0,0,0,0,0,76335,2727,42620,29551,1082,595,0,28906,952,75,0,74763,2550,41263,29508,863,740,4,28777,713,345,4,32457,31200,1170,31674,30977,697,34441,32499,1457,31830,30319,1138,22824,21967,849,23554,22402,832,23112,22161,781,28442,26576,1604,34972,30125,4585,13198,11043,2145,22340,20055,2155,13884,11994,1820,14281,11918,2344,13793,11841,1946,12820,11163,1647,21928,17783,4030,28354,20587,7557,26438,20230,5974,25891,19117,5746
78,78,131743,12330,86812,36657,6849,3415,703,0,0,139205,9843,100773,32086,5065,1879,305,0,0,134907,9866,93345,38784,5964,4601,569,135251,9878,93560,27725,4809,2713,242,135280,9295,98192,32196,4046,2077,706,22118,3221,438,41,739,1234,134555,8815,98725,32045,5400,3054,592,95597,10799,60365,26407,5363,2332,502,0,0,73308,7497,46560,15838,2860,393,50,15578,2556,334,147,0,103054,8598,69626,29653,4936,3429,451,103054,8598,69626,18131,3983,164,21,795,1736,71107,7099,45606,15577,2262,414,40,0,0,0,0,0,70884,6762,46548,14146,2723,177,0,13749,2451,104,0,70060,8194,43717,14891,2398,257,13,14408,2143,151,13,28924,26206,2605,27622,26019,1603,30267,27491,2109,28097,26005,1580,19891,18574,1294,20488,18868,1242,20000,18546,1239,25379,22918,2129,33606,28018,5310,11846,9239,2597,20224,17341,2714,12453,10085,2275,12845,10017,2810,12348,9873,2467,10490,9898,552,20400,15659,4612,26467,17948,8245,24785,17977,6594,24471,17925,6176
79,79,116730,1436,67384,59770,1224,3501,706,0,0,128130,1783,74743,63646,1639,1986,406,0,0,132073,2274,74590,69938,1696,3297,578,132589,2283,74781,56245,1145,1806,283,126913,1659,72787,67421,1815,1801,372,49434,1016,317,13,500,1185,128215,1910,72890,70518,1536,2641,85,80354,1132,45656,41028,861,2421,462,0,0,74358,1373,42242,29789,521,380,0,29441,501,208,89,0,96364,1766,54630,49752,1280,2443,411,96364,1766,54630,36840,743,162,27,564,1632,77775,1262,43269,32125,762,268,15,0,0,0,0,0,80597,1577,44962,33248,572,390,0,32682,433,204,0,81015,1645,43593,34756,634,444,0,34229,501,264,0,31358,30152,1129,32381,31729,652,34695,32820,1382,32188,30783,1042,23370,22620,743,24210,23213,745,23691,22832,712,29039,27375,1419,36163,31973,3952,13026,11091,1931,22609,20586,1907,13773,12110,1596,14151,12081,2057,13643,11915,1724,12944,11421,1507,22349,18718,3527,29194,22313,6678,27347,21940,5180,26968,20829,4924
80,80,131944,29866,60222,37119,12057,2304,468,0,0,133215,25495,65233,36055,12621,1739,403,0,0,140713,25285,67338,40185,16501,4192,539,140978,25308,67460,34708,15356,2764,314,132058,25198,64257,36150,12484,1457,703,27982,11063,237,5,1290,2031,130170,22379,64079,36337,13667,2267,668,99841,25391,42730,27578,8961,1585,357,0,0,82503,17870,37834,20174,6156,435,0,19930,6037,271,110,0,109029,20928,50556,31115,12460,3025,403,109029,20928,50556,22765,11078,214,37,1148,2303,81711,17734,37863,19476,6118,356,80,0,0,0,0,0,82387,15679,39308,19315,7234,463,270,19042,6658,223,270,79567,14210,36750,19600,8242,400,188,19334,7665,139,188,34398,27414,6798,31933,26894,5039,35949,29328,5705,34174,29769,3744,25199,21801,3382,25732,21785,3406,25250,21577,3290,30776,25668,4644,38481,29746,8353,18525,13159,5355,26163,20322,5639,19157,13982,5079,19475,13532,5926,18963,13545,5409,18101,13099,4942,27347,19413,7708,34889,22665,11591,33237,22972,9813,32758,21718,9417
81,81,120000,46657,42370,27523,8438,1758,346,0,0,123804,41917,49060,29758,9003,1772,501,0,0,128094,40490,53333,32089,9383,3112,495,128252,40505,53404,28078,8884,2262,333,123200,40726,50745,30183,8817,1828,311,21158,6400,255,44,903,2969,126238,38555,55560,30751,8376,3027,293,95542,40440,30943,20966,6622,1222,259,0,0,83251,33162,29009,16178,4316,290,91,15640,4006,65,209,0,103043,34833,40508,25375,7521,2329,381,103043,34833,40508,17253,6288,203,46,1390,2522,84749,32334,30843,16661,4216,349,45,0,0,0,0,0,86467,31358,33129,17249,4264,470,35,16673,3738,175,35,85780,31727,32113,16794,4642,470,4,16143,4284,234,4,42308,32843,9126,39259,31808,7451,44426,35717,7164,42656,36677,4971,34475,29611,4820,34761,28885,4765,34252,28620,4818,39676,32815,6010,47520,37355,9540,27687,21063,6609,35253,27803,7062,28465,21995,6297,28738,21138,7557,28136,21066,7056,26159,21187,4914,36009,27056,8630,42519,30186,11559,40909,30641,9786,40284,30019,8725
82,82,119623,44542,41031,32987,5755,1452,229,0,0,122523,33996,51494,37253,6502,2112,225,0,0,129256,34594,51739,41058,8726,2696,326,129399,34612,51803,38009,8397,2131,264,124800,33447,53056,36414,8157,2032,234,28406,6808,28,65,823,2166,126985,31851,54816,39634,9010,2238,277,96186,38904,30064,25922,4365,1084,180,0,0,91659,29253,36454,22117,3213,217,59,21701,3073,38,498,0,105148,30433,39856,32960,6647,2085,258,105148,30433,39856,25737,5827,167,28,999,2101,91285,27975,37718,21500,3416,190,60,0,0,0,0,0,92370,25977,38611,22721,4404,154,0,22299,4241,19,0,89519,24298,35715,23278,5354,482,15,22860,5123,176,15,43396,31462,11652,40809,31681,9128,43954,31679,11155,42225,34754,6832,34258,27305,6929,34801,27014,7168,34411,26963,6925,40008,30611,8853,50400,35801,14100,29469,19146,10308,36541,25589,10698,30283,20160,10000,30694,19303,11361,30040,19377,10648,29398,18102,10720,38615,25741,12671,46090,29755,15879,44451,30056,14066,42704,27861,14842
83,83,125969,3242,28665,97540,2529,1822,469,0,0,138189,3386,34252,103391,3725,2370,146,0,0,134315,2674,35162,100794,3572,2275,420,134658,2677,35242,95823,3030,1461,261,140283,2810,36188,104700,3534,1439,289,93581,2860,402,0,1882,2556,135983,3339,38187,97079,2737,1317,263,92639,2887,19412,72036,1951,1271,347,0,0,88062,2699,21018,61731,1724,644,9,61527,1714,368,344,0,103739,2156,25380,78559,2764,1693,315,103739,2156,25380,69766,1980,245,25,1296,2891,89050,2306,20814,63231,1889,573,0,0,0,0,0,0,86192,2901,20593,60454,1799,413,0,59759,1774,181,0,83628,2251,19564,59143,1739,556,89,58052,1675,254,89,38837,37394,1327,39225,38345,880,39710,37794,1361,38420,36935,1074,30379,29535,842,30943,29846,839,30637,29717,795,35377,33886,1260,42555,39534,2759,20146,18483,1654,29254,27513,1631,21034,19515,1443,21314,19445,1850,20890,19312,1568,19782,18346,1402,29691,26911,2680,37018,32125,4645,35602,31536,3823,34288,29749,3724
84,84,125071,2068,90435,43351,2199,3822,651,0,0,128125,3269,89865,43389,2127,1634,453,0,0,133452,3230,93369,49424,2757,5455,540,133962,3237,93648,35894,1938,3014,272,127576,3773,90023,45294,1882,1935,994,30940,1256,85,82,637,779,135167,4201,94478,50533,2407,3477,945,87939,1600,63386,29864,1657,2660,472,0,0,68678,2165,45705,19763,664,264,110,19538,587,124,143,0,98324,2489,68911,35551,2063,4045,391,98324,2489,68911,23269,1423,132,24,621,1455,70361,2343,47828,19267,526,245,80,0,0,0,0,0,77679,2746,52328,21075,673,510,344,20683,614,200,344,79349,2960,52061,22440,633,608,503,21593,591,269,503,31601,29844,1646,31383,30446,937,33686,31484,1617,31020,29309,1228,22154,21253,888,23125,21904,868,22307,21235,836,27834,25875,1646,34889,30102,4502,12950,10607,2334,22001,19625,2233,13699,11683,1932,14175,11721,2439,13542,11496,2039,12879,11038,1816,22260,18031,4086,29626,21702,7639,27740,21462,5989,27231,20686,5643
85,85,135400,2504,86195,56375,2619,3656,677,0,0,132797,3440,86071,49940,2754,2347,246,0,0,138172,2632,89132,55191,4132,5051,553,138570,2643,89335,44153,3406,3072,266,133237,3017,88578,49733,2988,2445,254,36824,2457,325,44,859,1130,134165,3040,89368,51781,2947,2549,240,99256,2065,61789,41443,1998,2536,491,0,0,78066,2349,47224,26658,1320,556,0,26392,1291,348,137,0,103305,1942,65985,41093,3133,3764,388,103305,1942,65985,29707,2349,257,30,1276,1759,79932,2438,49504,26170,1356,490,15,0,0,0,0,0,82738,2666,51166,27200,1433,316,15,26748,1339,85,15,78412,2369,47697,26331,1501,508,15,25780,1430,198,15,33711,31670,1940,33026,31984,1042,34609,32288,1773,32255,30580,1287,23428,22384,1029,24378,23092,1016,23779,22601,994,29118,27085,1773,36395,31550,4584,13987,11462,2516,23138,20586,2420,14742,12558,2107,15160,12428,2718,14618,12297,2314,14152,11879,2077,23151,18910,4123,29966,22451,7260,28178,22208,5756,27872,22481,5351
86,86,129866,2028,91522,46105,3579,4021,768,0,0,135106,1543,99324,48038,2461,1487,440,0,0,136666,2689,97426,47948,3300,4571,653,137163,2693,97709,34572,2476,2416,233,133341,2037,98047,50349,2369,1859,651,29455,1842,103,0,782,1076,136760,2329,98695,57992,2119,3373,644,90638,1498,62938,32584,2718,2709,565,0,0,64577,882,43891,18173,1201,295,65,17892,1107,160,100,0,101452,1975,72095,35643,2586,3403,472,101452,1975,72095,23199,1952,186,22,680,1343,66271,1395,45609,17620,1185,204,70,0,0,0,0,0,68926,2049,46016,19333,811,475,0,18841,771,185,0,70533,2307,45789,21263,769,342,5,20795,737,117,5,28900,27393,1434,28482,27680,802,31413,29437,1475,28460,26974,1112,20341,19522,818,21147,20089,832,20579,19675,786,25604,23726,1657,31875,26711,4954,11086,8790,2289,19796,17423,2265,11651,9689,1911,12110,9668,2429,11570,9492,2073,10155,9237,891,19726,15177,4456,26683,17846,8626,24631,17686,6753,24150,17274,6365
87,87,119278,4624,68466,43926,11664,3006,561,0,0,121340,3853,68185,41212,15836,1664,391,0,0,130500,4271,67945,44098,23159,4090,501,130818,4276,68096,37284,22274,2712,327,120456,3775,66273,40790,17382,1900,644,29934,15113,562,64,2386,2354,118797,3486,64959,41209,18784,2717,477,87510,3999,48890,32227,8384,2101,423,0,0,74911,3242,41114,22456,7330,357,101,22080,7054,240,411,0,99714,3305,51472,34140,17027,3159,370,99714,3305,51472,24885,15812,341,34,1608,2257,75114,3176,40802,22560,7663,587,65,0,0,0,0,0,73899,2695,39804,22161,8352,894,45,21557,8094,499,45,71574,2866,36840,21478,9795,702,35,20597,9556,336,35,35702,32682,2856,33294,31593,1701,36103,32848,2592,34166,31763,1893,24704,23249,1440,25321,23560,1365,24907,23288,1352,30851,28209,2295,39895,34509,5110,16681,13545,3127,25496,22296,3043,17425,14661,2670,17795,14312,3457,17255,14218,3028,16975,14003,2730,26169,21015,4933,33255,24092,8495,31513,24285,6835,31038,24411,6463
88,88,132682,91122,16661,14670,10979,843,202,0,0,136456,89024,19694,14831,13713,520,104,0,0,139777,85862,21494,15312,16363,1579,172,139840,85869,21509,15140,16326,1503,165,135165,87041,19171,15118,14010,624,147,12407,11958,45,8,712,3821,139218,85737,21871,15039,16629,746,124,98127,68805,11424,10824,7474,568,137,0,0,92082,66148,9318,9595,6778,172,14,9120,6499,43,152,0,105540,67044,15221,11690,10900,1134,132,105540,67044,15221,9807,9910,59,26,874,2599,91231,64894,9614,9603,6915,188,25,0,0,0,0,0,94518,64978,11833,8964,8454,137,0,8623,8000,23,0,93228,63092,11464,9710,8714,221,5,8999,8292,31,5,66438,41027,24785,61887,36209,25678,67181,43403,20751,65137,45663,18463,53741,37459,16229,53713,35602,16503,53113,35353,16740,60865,41198,18539,72974,49599,22529,54248,33917,20325,59598,38525,20559,55063,34709,20178,55291,33177,22065,54524,32899,21613,52654,30687,21879,63542,40412,22913,72624,45832,26389,71380,46159,24914,69723,47985,21738
89,89,128718,29195,35803,62630,4878,1895,309,0,0,130304,26516,39574,64504,5406,2140,244,0,0,140205,23255,46523,69493,5570,3115,328,140597,23268,46598,66552,5159,2228,226,131014,26323,42459,62026,5770,2381,409,52044,4671,228,91,2703,2493,138078,25697,45819,67612,4658,2281,489,98218,25140,24857,46495,3811,1377,211,0,0,86357,21237,21169,40667,2615,466,50,39952,2576,192,345,0,110086,20094,34197,54240,4447,2314,239,110086,20094,34197,46888,3595,203,28,1507,3574,87790,21476,22736,39853,2840,425,90,0,0,0,0,0,94306,21670,25897,43253,2751,858,0,41924,2612,265,0,91636,20528,27642,39524,3275,660,0,37852,3071,74,0,45711,37783,7628,42240,36389,5851,44318,36741,6494,41672,36180,4711,32381,28258,4102,32933,28109,4237,32495,28005,4073,38464,32675,5286,47431,38822,8256,25318,19837,5476,33665,27428,6036,26094,20541,5455,26391,20171,6187,25799,20087,5703,24981,19728,5241,35243,27483,7635,44300,33084,10969,41717,32230,9243,39840,31543,8297
90,90,128459,61082,40302,20739,9633,1669,315,0,0,130608,54681,45634,24932,10732,1736,383,0,0,137768,51427,54165,25844,10992,3055,267,138014,51449,54259,23427,10725,2448,202,129862,51942,46607,26135,10078,2598,209,19252,8802,660,10,599,1994,136348,53465,50894,27628,10054,2468,242,100023,52058,27867,14554,7405,1148,252,0,0,89331,44829,24284,13385,6243,362,18,13055,5981,268,211,0,108144,44379,38759,18885,8808,2221,197,108144,44379,38759,13913,7965,135,16,864,2113,89280,43799,24960,13692,6276,612,18,0,0,0,0,0,94458,44482,28538,14371,6571,500,34,13918,6354,353,34,96440,41200,33079,15298,6434,489,24,14590,6262,282,24,47727,27384,19914,43493,26916,16577,49149,29525,18148,46205,32060,13386,35534,23477,12034,36063,22720,12641,35244,22407,12172,42518,27053,14824,53142,32048,20593,32950,17904,15038,39733,22902,16538,33662,17996,15525,34110,17136,16950,33200,17173,16021,31776,16829,14928,42327,23109,19036,51489,26974,24050,48778,27342,21072,46861,28066,18795
91,91,131043,72646,41134,11812,6304,1232,141,0,0,133456,69467,45044,11862,7449,962,211,0,0,139313,67133,49623,13178,8606,3015,152,139395,67148,49653,12936,8595,2778,140,134562,69325,44487,12974,8717,858,249,10749,7264,142,47,594,1957,139606,69856,45988,14730,9223,2073,191,98754,56277,29506,9080,4420,867,111,0,0,81207,51631,18314,7448,3475,282,35,7236,3323,149,94,0,106409,53319,36000,10402,6059,2265,118,106409,53319,36000,8328,5290,61,13,807,2591,83729,51093,19668,8373,3962,332,45,0,0,0,0,0,89962,52771,22735,9615,4366,304,0,9329,4001,170,0,92463,54035,23007,10193,4415,436,0,9738,3885,187,0,50419,32029,17927,47257,29395,17862,52190,34911,15084,49767,36001,12934,40807,29617,11169,40980,28244,11798,40305,28007,11542,46946,32938,13186,58116,40761,16685,39030,25013,14011,44843,30078,14369,39769,25842,13786,39967,24867,15059,39241,24615,14617,37871,23674,14153,48319,31837,16317,57354,37614,19468,55637,37299,18124,54397,39223,15174
