"chamber","district_number","n_white","n_hispanic","n_black","n_asian","n_native","n_pacific","n_total_demo","pct_white","pct_hispanic","pct_black","pct_asian","pct_napi","source_demo","year_demo","avg_pct_D","avg_pct_R","avg_party_lean","avg_party_lean_points_abs","avg_party_lean_points_R","pct_D_20_PRES","pct_D_22_SEN","pct_D_22_GOV","pct_D_24_PRES","pct_D_24_SEN","pct_R_20_PRES","pct_R_22_SEN","pct_R_22_GOV","pct_R_24_PRES","pct_R_24_SEN","incumb_people_id","rank_partisan_dist_R","rank_partisan_dist_D"
"House",41,22446,25621,44094,5714,893,24,99008,0.226708952811894,0.258777068519716,0.445357950872657,0.0577125080801551,0.0092618778280543,"CVAP",24,0.711071814601721,0.271901235154043,"D",43.9,-43.9,0.774524947016775,0.734669382410708,0.70484164543138,0.703489644905644,0.693790530336679,0.213244010201516,0.252891539972358,0.282744812522752,0.280682166469635,0.281780225637381,1731,117,4
"House",42,96443,26500,11255,6509,890,43,142011,0.679123448183591,0.186605262972587,0.0792544239530741,0.0458344776108893,0.00656991359824239,"CVAP",24,0.559407636901406,0.425131044337827,"D",13.4,-13.4,0.583684521652905,0.557089084065245,0.537821745167147,0.566413442672435,0.559472981648104,0.40127953318968,0.432713099655623,0.455422941364947,0.416229813352116,0.419260829248907,15855,100,21
"House",43,35955,68020,12853,6216,508,42,123857,0.290294452473417,0.549181717625972,0.103772899392041,0.050186909096781,0.00444060489112444,"CVAP",24,0.545579387728611,0.4360256305237,"D",11,-11,0.612514569159461,0.552445484785019,0.525328931158528,0.545058117678902,0.535000535995957,0.373038245737674,0.43264752987557,0.463829892081013,0.437529134024029,0.438107781129879,1712,98,23
"House",44,44314,48595,12721,9440,480,295,116162,0.381484478573027,0.418338182882526,0.109510855529347,0.0812658184259913,0.00667171708476094,"CVAP",24,0.547737811224736,0.435610637519069,"D",11.2,-11.2,0.611628482488245,0.55452795539527,0.532420414574254,0.544390689443564,0.537736258961547,0.37641481172747,0.434630617076355,0.460633143817888,0.436029170412867,0.438569049170831,1643,99,22
"House",45,75856,23152,10567,9508,454,66,120045,0.631896372193761,0.192861010454413,0.0880253238368945,0.0792036319713441,0.0043317089424799,"CVAP",24,0.47937988138311,0.506693379413992,"R",2.7,2.7,0.521060524906267,0.473069951813265,0.456608221600118,0.488192616114316,0.473958015189461,0.466438136047134,0.518324221570563,0.537719168999558,0.494211869686677,0.508032496487692,1619,82,39
"House",46,27056,63914,17945,4368,543,73,114325,0.236658648589547,0.559055324732123,0.156964793352285,0.0382068663896785,0.00538814782418544,"CVAP",24,0.562429031439089,0.420264764603255,"D",14.2,-14.2,0.647132297835447,0.577821623631009,0.552646621698868,0.552780911926727,0.545233471248839,0.341670217924792,0.406279488719224,0.433748713844747,0.43112431140904,0.431275859157308,22126,102,19
"House",47,37286,73259,11312,3826,621,43,126502,0.294746328121295,0.579113373701602,0.0894215111223538,0.0302445811133421,0.00524892887068979,"CVAP",24,0.480088012970274,0.504745865980618,"R",2.5,2.5,0.560913304219835,0.484534786253143,0.453552141332105,0.47955776508125,0.4698848204406,0.427664310825112,0.501655490360436,0.535835391635618,0.507617916944919,0.507871441504879,1618,83,38
"House",48,80281,34382,24728,2137,1030,97,142873,0.561904628586227,0.240647288151015,0.173076788476479,0.0149573397352894,0.00788812441818958,"CVAP",24,0.405899964373596,0.582280030682052,"R",17.6,17.6,0.446499192335543,0.381180588495069,0.370147791295828,0.415097895740482,0.415243531030749,0.543207263410015,0.60782806391992,0.623368988323671,0.573759950331493,0.56791571728292,1682,51,70
"House",49,85378,25061,15690,2761,1011,46,130299,0.655246778563151,0.192334553603635,0.120415352381829,0.0211897251705692,0.00811211137460763,"CVAP",24,0.325533207740177,0.660739269444664,"R",33.5,33.5,0.357419678955049,0.301525897270578,0.294616044616045,0.329490574855897,0.339560895792122,0.628465826176407,0.68638512787449,0.698966823966824,0.658717509317291,0.639485188170073,16266,24,97
"House",50,88650,25192,23948,3034,1123,70,142040,0.624119966206702,0.177358490566038,0.168600394255139,0.0213601802309209,0.00839904252323289,"CVAP",24,0.379649104376371,0.60618517707868,"R",22.7,22.7,0.417259381241022,0.355149589621393,0.346754024446088,0.386724474101704,0.390133533901335,0.567347558483118,0.632124260877239,0.645866356687449,0.599953980114565,0.590261765902618,16379,45,76
